...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI,X23A_95_CI
1541,0.992791269250845,0.44439747947619,OK,2023-08-20,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
1542,4.1992925696792,0.383512189872235,OK,2023-08-21,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
1543,3.92703338645203,0.429199284900449,OK,2023-08-22,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
1544,1.77555042699416,0.43347103564417,OK,2023-08-23,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
1545,1.82117046260579,0.4542344435068365,OK,2023-08-24,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1546,1.31578274386867,0.4323405388356845,OK,2023-08-25,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
1547,1.71289653794302,0.3335450783529165,OK,2023-08-26,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1548,0.753749491771663,0.393092145777363,OK,2023-08-27,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1549,2.47254253371656,0.3939837729181895,OK,2023-08-28,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0
1550,2.68781434248251,0.4203399703055885,OK,2023-08-29,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
1551,2.81471597578192,0.435678132568086,OK,2023-08-30,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1552,1.08860392819782,0.4088809227446235,OK,2023-08-31,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
1553,0.508334355635448,0.3537785615771375,OK,2023-09-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1554,1.08484259469585,0.52694880916665,OK,2023-09-02,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
1555,0.439149628234364,0.304937300170643,OR,2023-07-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1556,3.43352492353361,0.4757730341415815,OR,2023-07-24,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
1557,3.39115652574029,0.432771740588192,OR,2023-07-25,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0
1558,0.949454269886243,0.4110381012215565,OR,2023-07-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1559,0.648834111464494,0.4606703715598585,OR,2023-07-27,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1560,1.41356502474955,0.444104443150735,OR,2023-07-28,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0
1561,1.04503425503212,0.510344956522435,OR,2023-07-29,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0
1562,1.04296502064559,0.40488423269633,OR,2023-07-30,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0
1563,1.70156737006424,0.389707378996265,OR,2023-07-31,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0
1564,1.34398853641715,0.3615789471053055,OR,2023-08-01,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0
1565,1.42889016976046,0.448326070263545,OR,2023-08-02,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1566,3.00694817926793,0.4017733403232915,OR,2023-08-03,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1567,1.99612711531168,0.425712668261485,OR,2023-08-04,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
1568,2.81741634249699,0.430427915690757,OR,2023-08-05,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0
1569,1.21320837166454,0.350480310043619,OR,2023-08-06,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0
1570,3.29258438215428,0.393696847593917,OR,2023-08-07,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1571,2.67078948213788,0.3461674826608245,OR,2023-08-08,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
1572,1.87536887398195,0.4165891966981435,OR,2023-08-09,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0
1573,1.30823262392412,0.424071522786957,OR,2023-08-10,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
1574,0.801839108744786,0.4168101644684835,OR,2023-08-11,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1575,2.38393285207158,0.450822346801905,OR,2023-08-12,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
1576,2.331589913691,0.4041760705178025,OR,2023-08-13,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0
1577,2.11651708357363,0.453624029540253,OR,2023-08-14,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
1578,1.7766096580222,0.3511989078108415,OR,2023-08-15,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1579,3.11571771522288,0.493620123870042,OR,2023-08-16,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1580,1.17500139178768,0.400063092352534,OR,2023-08-17,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0
1581,1.94517304752686,0.464142592544846,OR,2023-08-18,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
1582,1.03692576972246,0.4157614785170535,OR,2023-08-19,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1583,3.74239209650605,0.470490500542355,OR,2023-08-20,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1
1584,3.23070545143515,0.453963857064854,OR,2023-08-21,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
1585,2.40852141791338,0.417877971914482,OR,2023-08-22,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1586,1.75146929411701,0.474812064454145,OR,2023-08-23,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
1587,1.31823054433303,0.381376727696699,OR,2023-08-24,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1588,1.62730811164805,0.417727769378032,OR,2023-08-25,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
1589,4.44766760449917,0.466797800526989,OR,2023-08-26,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1590,1.73054786566848,0.429866190900505,OR,2023-08-27,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
1591,3.18082398615943,0.4670130579658305,OR,2023-08-28,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1592,1.77192922036749,0.397549710424372,OR,2023-08-29,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
1593,1.43894874479145,0.3554126810260715,OR,2023-08-30,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
1594,1.3691269690992,0.4362432632789115,OR,2023-08-31,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
1595,2.66109002113495,0.4461994002897805,OR,2023-09-01,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0
1596,1.91709117966355,0.435136748490988,OR,2023-09-02,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
1597,0.586659018288268,0.415148432049519,PA,2023-07-23,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1598,1.38685362501648,0.3894277955042505,PA,2023-07-24,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0
1599,1.38920707477674,0.4934853633641605,PA,2023-07-25,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
1600,1.15493846103267,0.425929137087661,PA,2023-07-26,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1601,1.18167318909802,0.435286967550055,PA,2023-07-27,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
1602,1.91042641288537,0.428004234284888,PA,2023-07-28,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
1603,0.74530058838894,0.521987478883965,PA,2023-07-29,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1604,0.633060482503423,0.4457738710007405,PA,2023-07-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1605,0.947932579502806,0.340232752903888,PA,2023-07-31,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1606,1.14608017408342,0.400717017908108,PA,2023-08-01,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0
1607,1.39835951579467,0.444111954920173,PA,2023-08-02,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0
1608,1.17669766118237,0.425082671701499,PA,2023-08-03,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1
1609,1.34000047036426,0.4053532176371265,PA,2023-08-04,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0
1610,0.999214963225272,0.412470306318549,PA,2023-08-05,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
1611,1.3466975017355,0.38760633353087,PA,2023-08-06,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
1612,2.74758520737823,0.4338285800131655,PA,2023-08-07,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0
1613,1.68436175386374,0.3769670054569005,PA,2023-08-08,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0
1614,1.14756531334174,0.4607155848280855,PA,2023-08-09,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0
1615,2.45432638567796,0.3513772738559985,PA,2023-08-10,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0
1616,0.97747813578265,0.4331760522428775,PA,2023-08-11,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
1617,1.34882248627509,0.4448260215831965,PA,2023-08-12,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
1618,NA,NA,PA,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1619,1.03169720002251,0.364759645509193,PA,2023-08-14,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
1620,1.31088324211967,0.419409412622266,PA,2023-08-15,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
1621,1.00253991174234,0.4486339852178685,PA,2023-08-16,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1622,2.1580622192402,0.345515472444697,PA,2023-08-17,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1
1623,1.71986075401709,0.419802951880505,PA,2023-08-18,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1
1624,1.66341544175875,0.47759538290802,PA,2023-08-19,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
1625,NA,NA,PA,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1626,1.76272511608144,0.398607835604449,PA,2023-08-21,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
1627,1.86498101218333,0.405727019351943,PA,2023-08-22,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
1628,3.36448552525057,0.397335851935338,PA,2023-08-23,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1629,1.35782324850735,0.3603449095425505,PA,2023-08-24,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1630,2.9382180237965,0.41676091714217,PA,2023-08-25,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
1631,2.35565452661952,0.3799112975165355,PA,2023-08-26,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
1632,1.37252175357108,0.4409996713698245,PA,2023-08-27,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
1633,5.203683936314,0.419723474892802,PA,2023-08-28,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1634,1.78587446788543,0.392550270599583,PA,2023-08-29,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
1635,2.04271235852742,0.3746473018525535,PA,2023-08-30,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1
1636,1.85743216258656,0.4390406513385285,PA,2023-08-31,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1637,1.54569023001977,0.454724902648442,PA,2023-09-01,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1
1638,1.28717128216589,0.3945841468298155,PA,2023-09-02,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
1639,NA,NA,PR,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,0.593509030377985,0.416906336987788,PR,2023-07-24,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1641,NA,NA,PR,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,0.412073307489418,0.301669441581783,PR,2023-07-26,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1643,NA,NA,PR,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,NA,NA,PR,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,NA,NA,PR,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,NA,NA,PR,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,NA,NA,PR,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,NA,NA,PR,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,NA,NA,PR,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,NA,NA,PR,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,NA,NA,PR,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,NA,NA,PR,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,NA,NA,PR,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,NA,NA,PR,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,NA,NA,PR,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,NA,NA,PR,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,PR,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,PR,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,PR,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,PR,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,PR,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,RI,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,0.808159241680617,0.56895598628052,RI,2023-07-24,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
1683,0.58750863536763,0.4167147464790155,RI,2023-07-25,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
1684,NA,NA,RI,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,NA,NA,RI,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,0.593992408570393,0.4196904631892295,RI,2023-07-28,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1687,NA,NA,RI,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,NA,NA,RI,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,0.617196414572351,0.4308549171324735,RI,2023-07-31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1690,NA,NA,RI,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,NA,NA,RI,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,NA,NA,RI,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,NA,NA,RI,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,RI,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,NA,RI,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,NA,NA,RI,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,NA,NA,RI,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,0.54116897228043,0.3865844684259215,RI,2023-08-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1699,NA,NA,RI,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,NA,NA,RI,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,NA,NA,RI,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,NA,NA,RI,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,NA,NA,RI,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1704,NA,NA,RI,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705,0.6513505771816,0.460166436829144,RI,2023-08-16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1706,0.645998896061642,0.456710719250568,RI,2023-08-17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1707,NA,NA,RI,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,RI,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,0.775737137065726,0.542142680795805,RI,2023-08-20,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1710,NA,NA,RI,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,0.673708091485141,0.4702626922249605,RI,2023-08-22,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
1712,NA,NA,RI,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,NA,NA,RI,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,NA,NA,RI,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,0.816347283566829,0.57466449497923,RI,2023-08-26,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1716,NA,NA,RI,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,1.45920122517049,0.488688638221703,RI,2023-08-28,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
1718,NA,NA,RI,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1719,0.685022747448686,0.4798190691547585,RI,2023-08-30,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
1720,NA,NA,RI,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1721,0.352117907224813,0.25931164350181,RI,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1722,NA,NA,RI,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,0.736949332042032,0.521036590927525,SC,2023-07-23,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1724,2.6218361253379,0.4314687441207275,SC,2023-07-24,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0
1725,8.14873918456297,0.44237811237996,SC,2023-07-25,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1726,0.597166851336229,0.4176245164656695,SC,2023-07-26,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1727,1.7874881735599,0.38916828362529,SC,2023-07-27,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
1728,0.993300138363904,0.3000974099527415,SC,2023-07-28,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1729,NA,NA,SC,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,NA,NA,SC,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,0.976431123640827,0.486554859030477,SC,2023-07-31,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1732,0.678133075346511,0.3766610154885665,SC,2023-08-01,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1733,NA,NA,SC,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1734,1.03485184187493,0.4562203304642045,SC,2023-08-03,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
1735,0.598799213453744,0.355106811180311,SC,2023-08-04,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
1736,NA,NA,SC,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,NA,NA,SC,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1738,0.949586108223863,0.437429262028283,SC,2023-08-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1739,1.43937861531777,0.4849417935353265,SC,2023-08-08,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
1740,1.93812353848762,0.3868005074932815,SC,2023-08-09,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
1741,0.42388288168252,0.301913402691647,SC,2023-08-10,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1742,NA,NA,SC,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1743,NA,NA,SC,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,1.12062376709581,0.374018705461828,SC,2023-08-14,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1746,1.05515559685894,0.441359977480209,SC,2023-08-15,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
1747,1.61301685270198,0.3099321774862495,SC,2023-08-16,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1748,0.479092492202552,0.3437661184339405,SC,2023-08-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749,0.751308365563548,0.539190859701645,SC,2023-08-18,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1750,1.29906306496294,0.4131789219997145,SC,2023-08-19,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1751,NA,NA,SC,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,2.17443367181588,0.3491337404846695,SC,2023-08-21,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1
1753,0.852267932164818,0.320334475776956,SC,2023-08-22,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
1754,1.58367938690623,0.405225268454137,SC,2023-08-23,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
1755,2.02490687142269,0.421885749632116,SC,2023-08-24,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0
1756,2.27204524507791,0.4700480608230175,SC,2023-08-25,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1757,1.07700558965966,0.3335450783529165,SC,2023-08-26,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1758,0.790818621584025,0.55509449143769,SC,2023-08-27,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
