"","es_score","brier_score","location","target_date","X24B_50_CI","X24D_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24D_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"1917",NA,NA,"UT",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1918",NA,NA,"UT",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1919",NA,NA,"UT",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920",NA,NA,"UT",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921",NA,NA,"UT",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922",0.581929496445457,0.326926999809546,"UT",2024-05-08,1,1,1,1,1,0,1,1,1,0
"1923",1.01202366685305,0.919131135777199,"UT",2024-05-09,1,1,1,0,1,0,1,1,0,1
"1924",NA,NA,"UT",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925",NA,NA,"UT",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926",1.02515895646949,1.47140717524825,"UT",2024-05-12,1,1,1,0,1,1,0,1,0,1
"1927",1.03901215640039,0.957734753465596,"UT",2024-05-13,1,1,1,0,1,0,0,1,0,0
"1928",1.03881501043493,0.968844114159766,"UT",2024-05-14,1,1,1,0,1,1,0,1,0,1
"1929",0.324661389224075,0.50436527319108,"UT",2024-05-15,1,1,1,1,1,1,1,1,1,1
"1930",0.212980047727004,0.503637611889978,"UT",2024-05-16,1,1,1,1,1,1,1,1,1,1
"1931",0.358112362438735,0.449295636996619,"UT",2024-05-17,1,1,1,1,1,0,1,1,1,0
"1932",0.999709023749631,1.44307958405813,"UT",2024-05-18,1,1,1,0,1,1,1,1,0,0
"1933",6.02023746690641,1.68482659508076,"VA",2024-04-07,0,1,1,0,0,0,1,0,0,0
"1934",0.0164630721831319,0.0268726752797033,"VA",2024-04-08,1,1,1,1,1,1,1,1,1,1
"1935",0.317931208698405,0.0294417387225442,"VA",2024-04-09,1,1,1,1,1,0,1,1,1,0
"1936",3.78006231376122,0.886856080704832,"VA",2024-04-10,0,1,1,1,0,0,1,1,1,0
"1937",0.34324559711365,0.182503137387865,"VA",2024-04-11,1,1,1,1,1,0,1,1,1,0
"1938",0.811623726035317,0.762026183922634,"VA",2024-04-12,0,1,1,1,1,0,1,1,1,0
"1939",NA,NA,"VA",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1940",0.555927115553823,0.510873189730019,"VA",2024-04-14,1,1,1,1,1,0,1,1,1,0
"1941",0.213001212915145,0.0508278847429388,"VA",2024-04-15,1,1,1,1,1,1,1,1,1,1
"1942",0.823415665287067,0.0556175319518225,"VA",2024-04-16,1,1,1,1,1,0,1,1,1,0
"1943",0.556282243064753,0.0608312889390285,"VA",2024-04-17,1,1,1,1,1,1,0,1,1,0
"1944",0.134318572453268,0.0664999006913434,"VA",2024-04-18,1,1,1,1,1,1,1,1,1,1
"1945",2.02110960867864,0.692497276066462,"VA",2024-04-19,0,1,1,1,0,0,0,1,1,1
"1946",0.0499800184330407,0.0793305492010558,"VA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"1947",1.31802170677381,0.574819247707244,"VA",2024-04-21,1,1,1,0,0,0,1,1,0,0
"1948",0.891876968653097,0.547505734426117,"VA",2024-04-22,1,1,1,1,1,0,1,1,1,0
"1949",0.873196516060215,0.212288458206983,"VA",2024-04-23,1,1,1,1,1,0,1,1,1,0
"1950",2.99772658735263,0.678113308613914,"VA",2024-04-24,0,1,1,0,1,0,1,1,0,0
"1951",0.556171673955492,0.459945283449972,"VA",2024-04-25,1,1,1,1,1,0,0,1,1,1
"1952",0.698389747685466,0.521371129793846,"VA",2024-04-26,1,1,1,1,1,0,0,1,1,1
"1953",2.86771925803216,0.853974840728408,"VA",2024-04-27,1,1,1,0,0,0,1,1,0,0
"1954",0.558840945605555,0.155640291290518,"VA",2024-04-28,1,1,1,1,1,1,1,1,1,1
"1955",1.18213423698971,0.168572923490189,"VA",2024-04-29,0,1,1,1,0,0,1,1,1,0
"1956",0.506921008964765,0.42035540999415,"VA",2024-04-30,1,1,1,1,1,0,1,1,1,0
"1957",2.66791024675924,0.66301561590921,"VA",2024-05-01,0,1,1,1,0,0,1,1,1,0
"1958",0.464670022765771,0.49135992985202,"VA",2024-05-02,1,1,1,1,1,1,0,1,1,0
"1959",2.02593862859164,0.751036459907864,"VA",2024-05-03,0,1,1,0,1,0,1,1,0,1
"1960",0.239284385901913,0.445451978208592,"VA",2024-05-04,1,1,1,1,1,0,1,1,1,0
"1961",0.860522312386454,0.265327345062269,"VA",2024-05-05,1,1,1,1,1,0,0,1,1,0
"1962",0.497288378643403,0.530642618751468,"VA",2024-05-06,1,1,1,1,1,0,0,1,1,0
"1963",0.8909591841875,0.598215033882991,"VA",2024-05-07,1,1,0,1,1,1,0,0,1,0
"1964",1.34807611149778,0.615019319515757,"VA",2024-05-08,0,1,1,1,0,0,0,1,1,0
"1965",0.589996139618165,0.514200617179491,"VA",2024-05-09,1,1,1,1,1,0,1,1,1,0
"1966",3.37953786464673,0.966134265498097,"VA",2024-05-10,1,1,1,0,0,0,1,1,0,0
"1967",2.777947792701,0.960539523553077,"VA",2024-05-11,1,1,1,0,0,0,0,1,0,0
"1968",2.02667896898385,1.47140717524825,"VA",2024-05-12,1,1,1,0,0,0,1,1,0,1
"1969",2.40441330886691,0.618744214692352,"VA",2024-05-13,0,1,1,0,0,0,0,1,0,0
"1970",1.77372759558643,0.712471196897088,"VA",2024-05-14,1,1,1,0,1,0,0,1,0,0
"1971",5.707543237693,0.944910152560448,"VA",2024-05-15,1,1,0,0,0,1,0,0,0,0
"1972",1.42230051467758,0.533022837368446,"VA",2024-05-16,0,1,1,1,0,0,0,1,1,0
"1973",1.04712783717296,0.672159331483465,"VA",2024-05-17,1,1,1,0,1,0,0,1,0,0
"1974",1.97624020755649,1.19754150051295,"VA",2024-05-18,0,0,0,0,1,0,0,0,0,0
"1975",NA,NA,"VT",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1976",0.0165136586023875,0.0268726752797033,"VT",2024-04-08,1,1,1,1,1,1,1,1,1,1
"1977",0.0178897025380059,0.0294417387225442,"VT",2024-04-09,1,1,1,1,1,1,1,1,1,1
"1978",NA,NA,"VT",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1979",0.0785745346113246,0.0353413936236799,"VT",2024-04-11,1,1,1,1,1,0,1,1,1,0
"1980",NA,NA,"VT",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981",NA,NA,"VT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1982",0.101528347712214,0.0464328816991061,"VT",2024-04-14,1,1,1,1,1,1,1,1,1,1
"1983",NA,NA,"VT",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1984",0.0373390280880239,0.0556175319518225,"VT",2024-04-16,1,1,1,1,1,1,1,1,1,1
"1985",0.0399317482368099,0.0608312889390284,"VT",2024-04-17,1,1,1,1,1,1,1,1,1,1
"1986",0.141594890708505,0.0664999006913434,"VT",2024-04-18,1,1,1,1,1,0,1,0,1,0
"1987",0.0470867071910172,0.0726553095414145,"VT",2024-04-19,1,1,1,1,1,1,1,1,1,1
"1988",NA,NA,"VT",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1989",NA,NA,"VT",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990",NA,NA,"VT",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991",0.0641499009175869,0.102819004463815,"VT",2024-04-23,1,1,1,1,1,1,1,1,1,1
"1992",NA,NA,"VT",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993",1.00072721027172,0.618251542238299,"VT",2024-04-25,1,1,1,0,1,0,1,1,0,1
"1994",NA,NA,"VT",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995",0.279239209053598,0.143542740893752,"VT",2024-04-27,1,1,1,1,1,1,1,1,1,1
"1996",1.11737224272291,1.58060685512523,"VT",2024-04-28,1,1,1,0,1,1,1,1,0,0
"1997",0.108086150453258,0.168572923490189,"VT",2024-04-29,1,1,1,1,1,1,1,1,1,1
"1998",0.63047798840203,0.182372557939427,"VT",2024-04-30,1,1,1,1,1,1,1,1,1,1
"1999",0.132128035564949,0.19706913518458,"VT",2024-05-01,1,1,1,1,1,1,1,1,1,1
"2000",0.663951983522834,0.909364598773061,"VT",2024-05-02,1,1,1,1,1,1,1,1,1,1
"2001",NA,NA,"VT",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002",NA,NA,"VT",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003",1.0036956063575,0.891254532950064,"VT",2024-05-05,1,1,1,0,1,1,1,1,0,0
"2004",0.52573304046293,0.284853872732626,"VT",2024-05-06,1,1,1,1,1,1,1,1,1,1
"2005",0.192950843567579,0.305386783181016,"VT",2024-05-07,1,1,1,1,1,1,1,1,1,1
"2006",NA,NA,"VT",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007",NA,NA,"VT",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008",0.979321349607006,0.834326244886326,"VT",2024-05-10,1,1,1,0,1,1,1,1,0,0
"2009",0.256384671648598,0.397493739565749,"VT",2024-05-11,1,1,1,1,1,1,1,1,1,1
"2010",1.025152298814,0.947165730041602,"VT",2024-05-12,1,1,1,0,1,0,1,1,0,1
"2011",NA,NA,"VT",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012",0.317833283303695,0.476416533804686,"VT",2024-05-14,1,1,1,1,1,1,1,1,1,1
"2013",0.946425138902869,0.500535451060768,"VT",2024-05-15,0,1,1,1,1,0,1,1,1,0
"2014",NA,NA,"VT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015",1.00861133617597,0.727085629202121,"VT",2024-05-17,1,1,1,0,1,0,1,1,0,1
"2016",0.335549985122912,0.425800196666939,"VT",2024-05-18,1,1,1,1,1,1,1,1,1,1
"2017",NA,NA,"WA",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018",0.0181645549434655,0.0268726752797033,"WA",2024-04-08,1,1,1,1,1,1,1,1,1,1
"2019",0.0692484738381015,0.0294417387225442,"WA",2024-04-09,1,1,1,1,1,0,1,1,1,0
"2020",0.53415049069698,0.0322575919360333,"WA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"2021",2.18513638781354,1.50695883126553,"WA",2024-04-11,0,1,1,1,0,0,1,1,1,0
"2022",0.385255789278977,0.0387156824206535,"WA",2024-04-12,1,1,1,1,1,1,1,1,1,1
"2023",0.0274317549857688,0.0424043965692767,"WA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"2024",NA,NA,"WA",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025",1.2210615043442,1.7140762755302,"WA",2024-04-15,1,1,1,0,0,1,1,1,0,0
"2026",0.836800390716539,0.437173434095484,"WA",2024-04-16,1,1,1,1,1,0,1,1,1,0
"2027",4.13578916111541,1.36556802283059,"WA",2024-04-17,0,1,1,1,0,0,1,1,1,0
"2028",0.0425303656558774,0.0664999006913434,"WA",2024-04-18,1,1,1,1,1,1,1,1,1,1
"2029",2.92177876783223,0.959393149727953,"WA",2024-04-19,0,1,1,0,0,0,1,1,0,0
"2030",1.18575177365854,1.66368287445048,"WA",2024-04-20,1,1,1,0,0,1,1,1,0,0
"2031",NA,NA,"WA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2032",0.683831472287909,0.4719843279539,"WA",2024-04-22,1,1,1,1,1,1,1,1,1,1
"2033",0.425505393317634,0.346084457226411,"WA",2024-04-23,1,1,1,1,1,0,1,1,1,0
"2034",3.00032009576299,0.678113308613914,"WA",2024-04-24,0,1,1,0,1,0,1,1,0,0
"2035",0.505273051334814,0.26667247515408,"WA",2024-04-25,1,1,1,1,1,0,1,1,1,0
"2036",0.465053131929234,0.618652211077552,"WA",2024-04-26,1,1,1,1,1,0,1,1,1,0
"2037",2.51255142733712,1.415303672808,"WA",2024-04-27,1,0,1,1,0,1,0,1,1,0
"2038",1.19214325295489,0.745912088379201,"WA",2024-04-28,0,1,1,1,0,0,1,1,1,0
"2039",1.06091867135321,0.517647579046761,"WA",2024-04-29,1,0,1,1,1,0,0,0,1,0
"2040",1.92144250716176,0.723670226689089,"WA",2024-04-30,1,0,1,1,0,0,1,1,1,0
"2041",0.810040325112115,0.516575293395755,"WA",2024-05-01,1,1,1,1,1,0,0,1,1,0
"2042",0.401057593787803,0.212690150571326,"WA",2024-05-02,1,1,1,1,1,0,1,1,1,0
"2043",1.45675405583553,0.229260154547504,"WA",2024-05-03,0,1,1,1,0,1,1,1,1,1
"2044",0.892263722149002,0.644103740456906,"WA",2024-05-04,0,1,1,1,1,0,1,1,1,0
"2045",0.28550862163726,0.537422587762721,"WA",2024-05-05,1,1,1,1,1,1,1,1,1,1
"2046",0.526926190196437,0.284853872732626,"WA",2024-05-06,1,1,1,1,1,0,1,1,1,0
"2047",0.683388476590343,0.393025390193684,"WA",2024-05-07,1,1,1,1,1,1,1,1,1,1
"2048",1.71894578628829,0.711962884049557,"WA",2024-05-08,1,1,0,0,0,0,0,0,0,0
"2049",2.81119994546716,0.744121207881736,"WA",2024-05-09,1,1,1,0,0,0,0,1,0,0
"2050",2.02570912802864,0.372998172745128,"WA",2024-05-10,0,1,1,1,0,0,1,1,1,0
"2051",1.6426807937291,0.397493739565749,"WA",2024-05-11,0,1,1,1,0,0,1,1,1,0
"2052",0.276922729527604,0.422924284834952,"WA",2024-05-12,1,1,1,1,1,1,0,1,1,0
"2053",1.77356914075041,0.44924894530573,"WA",2024-05-13,0,1,1,1,0,0,0,1,1,0
"2054",5.16800086737878,1.09195100924854,"WA",2024-05-14,0,1,1,0,1,0,0,1,0,0
"2055",NA,NA,"WA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2056",1.5877314228325,0.633192189595524,"WA",2024-05-16,0,1,1,0,1,0,0,1,0,1
"2057",NA,NA,"WA",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2058",1.38265248884547,0.875776545871172,"WA",2024-05-18,0,1,1,0,1,0,0,1,0,0
"2059",NA,NA,"WI",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2060",NA,NA,"WI",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061",NA,NA,"WI",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2062",NA,NA,"WI",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2063",NA,NA,"WI",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2064",NA,NA,"WI",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2065",NA,NA,"WI",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2066",NA,NA,"WI",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067",NA,NA,"WI",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2068",NA,NA,"WI",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2069",NA,NA,"WI",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2070",NA,NA,"WI",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2071",NA,NA,"WI",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2072",NA,NA,"WI",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2073",NA,NA,"WI",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2074",NA,NA,"WI",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2075",NA,NA,"WI",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2076",NA,NA,"WI",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2077",NA,NA,"WI",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2078",NA,NA,"WI",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2079",NA,NA,"WI",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2080",NA,NA,"WI",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2081",NA,NA,"WI",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2082",NA,NA,"WI",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2083",NA,NA,"WI",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2084",NA,NA,"WI",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2085",NA,NA,"WI",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2086",NA,NA,"WI",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2087",NA,NA,"WI",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2088",NA,NA,"WI",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2089",NA,NA,"WI",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2090",NA,NA,"WI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2091",NA,NA,"WI",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2092",NA,NA,"WI",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2093",NA,NA,"WI",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2094",NA,NA,"WI",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2095",NA,NA,"WI",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2096",NA,NA,"WI",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2097",NA,NA,"WI",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2098",NA,NA,"WI",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099",NA,NA,"WI",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2100",NA,NA,"WI",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2101",NA,NA,"WV",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2102",0.0163986547558351,0.0268726752797033,"WV",2024-04-08,1,1,1,1,1,1,1,1,1,1
"2103",NA,NA,"WV",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2104",0.0183933039875429,0.0322575919360333,"WV",2024-04-10,1,1,1,1,1,1,1,1,1,1
"2105",0.0221688864983732,0.0353413936236799,"WV",2024-04-11,1,1,1,1,1,1,1,1,1,1
"2106",NA,NA,"WV",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2107",NA,NA,"WV",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108",NA,NA,"WV",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109",NA,NA,"WV",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2110",NA,NA,"WV",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111",NA,NA,"WV",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112",NA,NA,"WV",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113",NA,NA,"WV",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2114",NA,NA,"WV",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2115",NA,NA,"WV",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2116",NA,NA,"WV",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2117",0.0677524685445333,0.102819004463815,"WV",2024-04-23,1,1,1,1,1,1,1,1,1,1
"2118",NA,NA,"WV",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119",0.0775549484267704,0.12171786893216,"WV",2024-04-25,1,1,1,1,1,1,1,1,1,1
"2120",NA,NA,"WV",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121",NA,NA,"WV",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122",NA,NA,"WV",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123",NA,NA,"WV",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124",NA,NA,"WV",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125",NA,NA,"WV",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126",NA,NA,"WV",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127",NA,NA,"WV",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128",NA,NA,"WV",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129",NA,NA,"WV",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130",NA,NA,"WV",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131",0.547372080454569,0.743579818244359,"WV",2024-05-07,1,1,1,1,1,0,1,1,1,0
"2132",NA,NA,"WV",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133",NA,NA,"WV",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134",NA,NA,"WV",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135",NA,NA,"WV",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136",NA,NA,"WV",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137",NA,NA,"WV",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138",NA,NA,"WV",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2139",NA,NA,"WV",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2140",NA,NA,"WV",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141",NA,NA,"WV",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142",NA,NA,"WV",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143",NA,NA,"WY",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144",NA,NA,"WY",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145",NA,NA,"WY",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146",NA,NA,"WY",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147",NA,NA,"WY",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148",NA,NA,"WY",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149",NA,NA,"WY",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150",NA,NA,"WY",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151",NA,NA,"WY",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152",NA,NA,"WY",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153",NA,NA,"WY",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154",NA,NA,"WY",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155",NA,NA,"WY",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156",NA,NA,"WY",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2157",NA,NA,"WY",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158",NA,NA,"WY",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159",NA,NA,"WY",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160",NA,NA,"WY",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161",NA,NA,"WY",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162",NA,NA,"WY",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163",NA,NA,"WY",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164",NA,NA,"WY",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165",NA,NA,"WY",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2166",NA,NA,"WY",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167",NA,NA,"WY",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168",NA,NA,"WY",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169",NA,NA,"WY",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170",NA,NA,"WY",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171",NA,NA,"WY",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172",NA,NA,"WY",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173",NA,NA,"WY",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174",NA,NA,"WY",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175",NA,NA,"WY",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176",NA,NA,"WY",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177",NA,NA,"WY",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178",NA,NA,"WY",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179",NA,NA,"WY",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2180",NA,NA,"WY",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2181",NA,NA,"WY",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2182",NA,NA,"WY",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2183",NA,NA,"WY",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2184",NA,NA,"WY",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
