...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X23A_50_CI,X22E_95_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI,X23A_95_CI
1841,0.660759685218167,0.369009405587539,TN,2023-07-15,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
1842,NA,NA,TN,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843,1.1795131285486,0.2903580777078175,TN,2023-07-17,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
1844,0.677281893268042,0.3825589058920745,TN,2023-07-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1845,0.916598468614294,0.4704595913576775,TN,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1846,0.680914358042058,0.481705513680954,TN,2023-07-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1847,0.746764454857743,0.53372022768397,TN,2023-07-21,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
1848,NA,NA,TN,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1849,NA,NA,TX,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,0.958822823726828,0.3737043419293265,TX,2023-06-12,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
1851,1.6548195486216,0.3327084366579115,TX,2023-06-13,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
1852,1.42415033811825,0.4394995104626295,TX,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
1853,1.95618057328081,0.38846577788442,TX,2023-06-15,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0
1854,0.688520927512511,0.3841196495579795,TX,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1855,0.821515781544169,0.58302484466522,TX,2023-06-17,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1856,NA,NA,TX,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,0.871395196760296,0.351706699779258,TX,2023-06-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1858,0.815921138562069,0.581123090202515,TX,2023-06-20,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1859,0.618064852190273,0.365363032957123,TX,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1860,0.426489687297658,0.3060956695261955,TX,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1861,0.805235675855418,0.421221655523246,TX,2023-06-23,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1862,0.59216572537532,0.4174918158232345,TX,2023-06-24,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1863,0.588596886748613,0.4173640281867255,TX,2023-06-25,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1864,0.959085454074049,0.3722005845810735,TX,2023-06-26,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0
1865,NA,NA,TX,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866,1.10311918022215,0.3921651714352075,TX,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
1867,1.70901333400492,0.3510292808675545,TX,2023-06-29,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
1868,0.5772008661638,0.3443316038335325,TX,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
1869,1.26170984231697,0.4072443501061055,TX,2023-07-01,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1870,NA,NA,TX,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,0.88794956007365,0.434871604659653,TX,2023-07-03,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
1872,NA,NA,TX,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873,0.836048282312016,0.419176307960844,TX,2023-07-05,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1874,0.350457408399932,0.2501828330907575,TX,2023-07-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1875,NA,NA,TX,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1876,NA,NA,TX,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,NA,NA,TX,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,3.14035816128963,0.492015309519856,TX,2023-07-10,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0
1879,0.689861972865923,0.3852384935888355,TX,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1880,0.858332563891124,0.318949539310411,TX,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
1881,0.872278793520849,0.61566282073368,TX,2023-07-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
1882,0.643784053700992,0.4557980786733885,TX,2023-07-14,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
1883,NA,NA,TX,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,0.844133327333524,0.59689760484981,TX,2023-07-16,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1885,1.23963172355513,0.414125390352173,TX,2023-07-17,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
1886,1.56712912750279,0.4636721258258365,TX,2023-07-18,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
1887,2.06759968764851,0.420644738665715,TX,2023-07-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1888,0.81015439842075,0.3545096906830225,TX,2023-07-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1889,0.638644933838831,0.3772220076890685,TX,2023-07-21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1890,0.879326426257127,0.430220126039844,TX,2023-07-22,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
1891,NA,NA,UT,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,NA,NA,UT,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,NA,NA,UT,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,NA,NA,UT,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1.11508498716099,0.3331104587492975,UT,2023-06-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0
1896,NA,NA,UT,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,NA,NA,UT,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,NA,NA,UT,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,NA,NA,UT,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,NA,NA,UT,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1.58361722705948,0.399701611568062,UT,2023-06-22,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
1903,NA,NA,UT,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,NA,NA,UT,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,NA,NA,UT,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,NA,NA,UT,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,NA,NA,UT,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,0.558486441524493,0.39179636280309,UT,2023-06-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1910,NA,NA,UT,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,UT,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,NA,NA,UT,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,NA,NA,UT,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,UT,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,1.04406050667992,0.402297472015093,UT,2023-07-06,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1917,NA,NA,UT,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,NA,NA,UT,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,NA,NA,UT,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,NA,NA,UT,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,0.963321096983346,0.403833877017681,UT,2023-07-12,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
1923,0.675418384743357,0.4787956380653575,UT,2023-07-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1924,NA,NA,UT,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,NA,NA,UT,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,NA,NA,UT,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,NA,NA,UT,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,NA,UT,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,UT,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,NA,NA,UT,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,UT,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,1.05072843318835,0.514666722752785,VA,2023-06-11,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1934,1.38658859744466,0.4740297168303165,VA,2023-06-12,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
1935,1.12125482764315,0.3705956886692925,VA,2023-06-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1936,0.507980660799236,0.355613307906481,VA,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1937,0.999441002237168,0.4413635346151835,VA,2023-06-15,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
1938,0.820358261866584,0.577591835192935,VA,2023-06-16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
1939,1.08461927419824,0.367625525217116,VA,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
1940,0.821504694115382,0.582259872445255,VA,2023-06-18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1941,1.18553395365245,0.486288873910579,VA,2023-06-19,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
1942,1.28095295761382,0.35601709210425603,VA,2023-06-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
1943,1.17052507958207,0.410557560977085,VA,2023-06-21,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0
1944,3.33847299567539,0.443069512134023,VA,2023-06-22,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1945,1.12996904004757,0.400961520841598,VA,2023-06-23,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1946,1.12026086942352,0.410213031680215,VA,2023-06-24,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
1947,1.56270249706819,0.290692563161728,VA,2023-06-25,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
1948,0.851921365820817,0.41465405916754,VA,2023-06-26,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
1949,1.17253967851447,0.4035516292931405,VA,2023-06-27,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
1950,1.84776601716679,0.4765936909223075,VA,2023-06-28,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1
1951,2.51163151743435,0.424657226613894,VA,2023-06-29,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0
1952,0.98951825094016,0.4908146356702835,VA,2023-06-30,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1953,0.893370963021345,0.2654271454626855,VA,2023-07-01,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
1954,1.48482710540773,0.3890575509469745,VA,2023-07-02,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
1955,3.06218361400418,0.462779609928655,VA,2023-07-03,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0
1956,1.23817963585399,0.299133438828605,VA,2023-07-04,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1957,1.96356152188453,0.469541188484098,VA,2023-07-05,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1958,1.44268821936215,0.4562165106007525,VA,2023-07-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
1959,0.340018306127368,0.2477792557519455,VA,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1960,1.07299188304138,0.522990216773385,VA,2023-07-08,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
1961,NA,NA,VA,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,0.672277161868992,0.4779774337435755,VA,2023-07-10,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
1963,1.70021360152285,0.287750855567137,VA,2023-07-11,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
1964,1.91166185597429,0.3857985224921905,VA,2023-07-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1965,1.078427171706,0.3683834874067555,VA,2023-07-13,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
1966,1.33533565309074,0.426869068138904,VA,2023-07-14,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
1967,0.776494171307366,0.3504810018214635,VA,2023-07-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
1968,0.340585660319313,0.236027381496502,VA,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1969,1.25861184117077,0.4051841175170735,VA,2023-07-17,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0
1970,1.74661204976422,0.4404476008070455,VA,2023-07-18,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0
1971,3.86119533905205,0.482143264563951,VA,2023-07-19,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0
1972,2.51768700556431,0.457515231703076,VA,2023-07-20,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1973,1.85882258006015,0.4019960477854335,VA,2023-07-21,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
1974,3.27033000915683,0.4952584315722305,VA,2023-07-22,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0
1975,1.37850054825236,0.245611251909755,VT,2023-06-11,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
1976,0.985119141218037,0.4457403640260395,VT,2023-06-12,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
1977,0.516898380393552,0.3626010651975505,VT,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1978,0.592048433956094,0.3500424421494255,VT,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1979,3.12343925331294,0.3851896963405705,VT,2023-06-15,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
1980,7.05387689239539,0.407417921986152,VT,2023-06-16,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
1981,NA,NA,VT,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,0.610133478364369,0.4226289789717525,VT,2023-06-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1983,2.02682797794896,0.542821231455295,VT,2023-06-19,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0
1984,1.79487927428969,0.349826596065082,VT,2023-06-20,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
1985,1.11686782213785,0.470474894455515,VT,2023-06-21,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
1986,0.858561966793095,0.4182868188316205,VT,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1987,1.31585076746847,0.3114662726068545,VT,2023-06-23,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1988,1.89600123522223,0.411036060774616,VT,2023-06-24,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0
1989,1.11475282526289,0.375140206511726,VT,2023-06-25,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
1990,NA,NA,VT,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,0.50800224291335,0.328715314049487,VT,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1992,1.23269667476468,0.4067330913417695,VT,2023-06-28,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
1993,NA,NA,VT,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,NA,NA,VT,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,NA,NA,VT,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,0.77335696964339,0.418223537830215,VT,2023-07-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1997,2.0428271412277,0.61219288352425,VT,2023-07-03,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1
1998,NA,NA,VT,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,0.802597379353475,0.4313720973946725,VT,2023-07-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
2000,0.619145101771413,0.443936399482847,VT,2023-07-06,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
2001,NA,NA,VT,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,1.06685257907581,0.4664559119134615,VT,2023-07-08,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
2003,0.701362495891866,0.386765699767569,VT,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2004,0.657798726256307,0.4709678004585425,VT,2023-07-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2005,1.1647470864989,0.4667167192464945,VT,2023-07-11,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
2006,0.336139839573408,0.2390355177405485,VT,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2007,0.689879835643215,0.4897619087627105,VT,2023-07-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
2008,1.58627250025142,0.473203492597572,VT,2023-07-14,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
2009,0.704345062499774,0.501575814559875,VT,2023-07-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
2010,0.842363283490476,0.59689760484981,VT,2023-07-16,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
2011,NA,NA,VT,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,1.21101916586368,0.3807532810916305,VT,2023-07-18,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0
2013,0.874111062743913,0.61877842825845,VT,2023-07-19,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
2014,1.38873636683479,0.463057826976732,VT,2023-07-20,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
2015,0.756934347408521,0.53372022768397,VT,2023-07-21,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
2016,0.338375173784954,0.2383220847955895,VT,2023-07-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2017,1.52235577155746,0.414165263785149,WA,2023-06-11,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
2018,2.83798905395161,0.358222441079015,WA,2023-06-12,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
2019,1.86286479232975,0.4483597387650145,WA,2023-06-13,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0
2020,2.1794692539875,0.3913086380727605,WA,2023-06-14,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
2021,1.25356552089438,0.422546046295209,WA,2023-06-15,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
2022,2.15259001490496,0.453054776395856,WA,2023-06-16,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0
2023,0.410513274231102,0.2941245220703845,WA,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2024,NA,NA,WA,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,0.869194645338723,0.4386196449744245,WA,2023-06-19,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
2026,2.32355858658816,0.318874115869213,WA,2023-06-20,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
2027,1.12925056065009,0.333623900978325,WA,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2028,1.20132484299155,0.3993944591705185,WA,2023-06-22,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
2029,1.3167867717562,0.3114662726068545,WA,2023-06-23,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
2030,0.882128998696428,0.4499691413866955,WA,2023-06-24,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0
2031,0.709192894846105,0.3688755982407615,WA,2023-06-25,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0
2032,2.58464683458176,0.445010762486469,WA,2023-06-26,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
2033,2.119039015904,0.3539403259765345,WA,2023-06-27,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
2034,1.20900512984528,0.463138436332263,WA,2023-06-28,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0
2035,1.96103315585867,0.4439459331998345,WA,2023-06-29,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0
2036,1.70312801860826,0.3724871250092355,WA,2023-06-30,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0
2037,1.53655659375237,0.344729271272918,WA,2023-07-01,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
2038,0.833829992266667,0.315177763661223,WA,2023-07-02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
2039,3.25997010713987,0.473420366592345,WA,2023-07-03,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
2040,1.02718066910519,0.3777989285824175,WA,2023-07-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
2041,1.21049542174734,0.416691787802894,WA,2023-07-05,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1
2042,1.01218031579622,0.444872856066821,WA,2023-07-06,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2043,1.41134394990948,0.443415347878288,WA,2023-07-07,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1
2044,1.10180978941914,0.47522959134937,WA,2023-07-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
