...1,es_score,brier_score,location,target_date,X22F_50_CI,X23I_50_CI,X24B_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X22F_95_CI,X23I_95_CI,X24B_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1777,NA,NA,SD,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,NA,NA,SD,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,NA,NA,SD,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,NA,NA,SD,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,0.00207047936979725,0.00151122288782213,SD,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1785,NA,NA,SD,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,SD,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,SD,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,0.00404180821883,0.002306442208381125,SD,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1789,0.0153902939723904,0.002568953604197095,SD,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1790,NA,NA,SD,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,SD,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,SD,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,0.00905395077766435,0.00615827285194235,SD,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1798,NA,NA,SD,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,1.29071683976102,0.91839985942789,SD,2024-04-06,1,1,1,1,0,0,1,1,1,1,0,0
1800,0.0143015033286021,0.00854473735625735,SD,2024-04-07,1,1,1,1,1,1,1,1,1,1,1,1
1801,0.0154904185266732,0.00952439797817625,SD,2024-04-08,1,1,1,1,1,1,1,1,1,1,1,1
1802,NA,NA,SD,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,NA,NA,SD,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,0.0207767912421662,0.01315355180189445,SD,2024-04-11,1,1,1,1,1,1,1,1,1,1,1,1
1805,1.25514330167739,0.89237773288131494,SD,2024-04-12,1,1,1,1,0,0,1,1,1,1,0,0
1806,NA,NA,SD,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,0.00415256762437698,3.66988435297925e-4,TN,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1808,0.00902812018126434,3.77527314692525e-4,TN,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1809,1.24892551534375,0.1952296731424105,TN,2024-03-05,1,0,1,1,1,0,1,0,1,1,1,0
1810,0.0268885112581678,4.08102438234175e-4,TN,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1811,0.00906080099923259,4.28567997352875e-4,TN,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1812,0.00654912150306383,4.52848823860395e-4,TN,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1813,NA,NA,TN,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1814,0.00278068466163306,5.14253952641065e-4,TN,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1815,0.00687674687027647,5.5222110336414e-4,TN,2024-03-11,1,1,1,1,1,1,1,0,0,1,1,0
1816,6.4588547763817e-4,5.95700099163225e-4,TN,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1817,NA,NA,TN,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1818,0.0338748872979537,7.0163925652681e-4,TN,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1819,0.0392757268728411,7.65531972739545e-4,TN,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1820,1.17733629453946,0.161887794819268,TN,2024-03-16,1,1,1,1,0,0,1,1,1,1,0,0
1821,1.3624006382541,0.966066347690455,TN,2024-03-17,1,1,1,1,0,0,1,1,1,1,0,0
1822,0.0211626116498866,0.0010115704764866,TN,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1823,0.0150959613937861,0.00111534393837801,TN,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1824,NA,NA,TN,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1825,0.00195773826450081,0.001363547798598965,TN,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1826,NA,NA,TN,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1827,0.00291540126271302,0.00167709573066126,TN,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1828,0.00266707950393913,0.001863297252965245,TN,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1829,0.00296461589459283,0.002072200010242105,TN,2024-03-25,1,1,1,1,1,1,1,1,0,1,1,0
1830,0.0507748360614601,0.002306442208381125,TN,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1831,0.0145155262998093,0.002568953604197095,TN,2024-03-27,1,1,1,1,1,1,1,1,0,1,1,0
1832,NA,NA,TN,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1833,0.0180987462712521,0.003192129554254265,TN,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1834,NA,NA,TN,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1835,1.31925821504641,0.93707036215826,TN,2024-03-31,1,1,1,0,1,0,1,1,1,0,1,0
1836,0.00663935083086517,0.004432162434479,TN,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1837,NA,NA,TN,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1838,0.00773982111161171,0.0055191143658163,TN,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1839,NA,NA,TN,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1840,0.0812296977256929,0.00687037592124955,TN,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1841,NA,NA,TN,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1842,NA,NA,TN,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843,NA,NA,TN,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1844,1.12978834489837,0.804612262372935,TN,2024-04-09,1,1,0,1,1,0,1,1,0,1,1,0
1845,0.70142667719119,0.272686306067039,TN,2024-04-10,1,1,1,1,1,1,1,1,0,1,1,0
1846,0.147123922221012,0.01315355180189445,TN,2024-04-11,1,1,1,1,1,1,1,1,1,1,1,1
1847,0.0219935664476466,0.01463142127423035,TN,2024-04-12,1,1,1,1,1,1,1,1,1,1,1,1
1848,0.0884959841485239,0.0162645195629802,TN,2024-04-13,1,1,1,1,1,1,1,1,1,1,1,1
1849,NA,NA,TX,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,0.00439737805969005,3.77527314692525e-4,TX,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1851,0.0052713155863789,3.9116782486765e-4,TX,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1852,0.00511137581669725,4.08102438234175e-4,TX,2024-03-06,1,1,1,1,1,1,1,0,1,1,1,0
1853,1.33417892691572,0.48641906542805,TX,2024-03-07,1,1,1,1,0,0,1,1,1,1,0,0
1854,0.0062562603702819904,4.52848823860395e-4,TX,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1855,8.8954033298243e-4,4.81280441872675e-4,TX,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1856,7.4540368638782e-4,5.14253952641065e-4,TX,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1857,0.00328104709146988,5.5222110336414e-4,TX,2024-03-11,1,1,1,1,1,1,1,1,1,0,1,0
1858,9.0550680401331e-4,5.95700099163225e-4,TX,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1859,NA,NA,TX,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,0.00116829596868116,7.0163925652681e-4,TX,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1861,1.19024354527802,0.315902745679134,TX,2024-03-15,1,1,0,1,1,0,1,1,0,1,1,0
1862,NA,NA,TX,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863,NA,NA,TX,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864,0.00560597703405707,0.0010115704764866,TX,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1865,NA,NA,TX,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866,0.00683358185749987,0.00123215897504307,TX,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1867,0.0177598386354863,0.001363547798598965,TX,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1868,0.00880024894021486,0.00151122288782213,TX,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1869,NA,NA,TX,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1870,NA,NA,TX,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,1.15115556129921,0.4566519063799245,TX,2024-03-25,1,1,0,1,1,0,1,1,0,1,1,0
1872,NA,NA,TX,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873,0.0147152926266538,0.002568953604197095,TX,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1874,NA,NA,TX,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875,0.0197452262288437,0.003192129554254265,TX,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1876,NA,NA,TX,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,NA,NA,TX,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,0.00702562912217815,0.004432162434479,TX,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1879,0.00824292758513795,0.004945882650483845,TX,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
1880,0.218100230779787,0.0055191143658163,TX,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1881,0.00916858692869026,0.00615827285194235,TX,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1882,0.0791911385792353,0.00687037592124955,TX,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1883,NA,NA,TX,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,NA,NA,TX,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,0.016455294012216,0.00952439797817625,TX,2024-04-08,1,1,1,1,1,1,1,1,1,1,1,1
1886,0.120296429298124,0.0106118815781417,TX,2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
1887,NA,NA,TX,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,NA,NA,TX,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,NA,NA,TX,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,NA,NA,TX,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,NA,NA,UT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,NA,NA,UT,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,NA,NA,UT,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,NA,NA,UT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,NA,NA,UT,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,6.0784313287201e-4,4.52848823860395e-4,UT,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1897,NA,NA,UT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,0.00339600803956147,5.14253952641065e-4,UT,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1899,NA,NA,UT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,NA,NA,UT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,0.00110568873425241,6.4528221328232e-4,UT,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1902,0.00109874494553185,7.0163925652681e-4,UT,2024-03-14,1,1,1,1,1,1,1,1,0,1,1,0
1903,0.0111077031975028,7.65531972739545e-4,UT,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1904,NA,NA,UT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,NA,NA,UT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,NA,NA,UT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,NA,NA,UT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,NA,NA,UT,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,NA,NA,UT,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,UT,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,0.0124026550985529,0.002072200010242105,UT,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1914,NA,NA,UT,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,UT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,NA,NA,UT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,0.457343348626939,0.091904304013947,UT,2024-03-29,1,1,1,1,1,1,1,1,0,1,1,0
1918,NA,NA,UT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,0.0258870765559323,0.004432162434479,UT,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1921,NA,NA,UT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,NA,NA,UT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,NA,NA,UT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,0.0101869621128234,0.00687037592124955,UT,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1925,NA,NA,UT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,0.2348763891622,0.00854473735625735,UT,2024-04-07,1,1,1,1,1,1,1,1,1,1,1,1
1927,NA,NA,UT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,NA,NA,UT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,1.16717868242074,0.456751186498239,UT,2024-04-10,1,1,1,1,0,0,1,1,1,1,0,0
1930,NA,NA,UT,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,0.443332646599019,0.01463142127423035,UT,2024-04-12,1,1,1,1,1,1,1,1,0,1,1,0
1932,NA,NA,UT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,NA,NA,VA,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,0.0134560502130135,3.77527314692525e-4,VA,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1935,1.18381308866506,0.1392737943576065,VA,2024-03-05,1,1,1,1,0,0,1,1,0,1,0,1
1936,1.14268758594658,0.121821824434012,VA,2024-03-06,1,1,1,0,1,0,1,1,1,0,1,0
1937,0.00557586845282991,4.28567997352875e-4,VA,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1938,2.11965129505221,0.3222845138752465,VA,2024-03-08,1,1,0,1,0,0,1,1,1,1,0,0
1939,0.00288808149475905,4.81280441872675e-4,VA,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1940,NA,NA,VA,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,0.00801334101076487,5.5222110336414e-4,VA,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1942,8.3435771959646e-4,5.95700099163225e-4,VA,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1943,0.00103398810637293,6.4528221328232e-4,VA,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1944,0.0253808596505905,7.0163925652681e-4,VA,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1945,1.1755493940939299,0.161729939339239,VA,2024-03-15,1,1,1,0,1,0,1,1,0,0,1,1
1946,0.00114602210496049,8.3781943263578e-4,VA,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1947,1.31272505528977,0.482682744483487,VA,2024-03-17,1,1,1,0,1,0,1,1,1,0,1,0
1948,0.0218261348900043,0.0010115704764866,VA,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1949,0.00189938781289437,0.00111534393837801,VA,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1950,3.73741247104454,0.360972324088837,VA,2024-03-20,1,1,1,0,1,0,1,1,1,0,1,0
1951,1.02377459488934,0.2329859370397795,VA,2024-03-21,1,1,0,1,1,0,1,1,0,1,1,0
1952,0.0204652996737547,0.00151122288782213,VA,2024-03-22,1,1,1,1,1,1,1,1,0,1,1,0
1953,NA,NA,VA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,0.00279990244130385,0.001863297252965245,VA,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1955,NA,NA,VA,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,1.28316713158614,0.477191720849402,VA,2024-03-26,0,1,1,1,1,0,0,1,1,1,1,0
1957,0.00390064142185816,0.002568953604197095,VA,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1958,0.0177604518170797,0.00286298331668568,VA,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1959,0.0380034334609324,0.003192129554254265,VA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1960,0.00550638192216796,0.00356037123111647,VA,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1961,NA,NA,VA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,0.0259766572006175,0.004432162434479,VA,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1963,1.04565323556417,0.1592881831703465,VA,2024-04-02,1,1,1,0,1,1,1,1,1,0,1,0
1964,0.0318316133129222,0.0055191143658163,VA,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1965,0.173353703339419,0.00615827285194235,VA,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1966,0.039422561525949,0.00687037592124955,VA,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1967,NA,NA,VA,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,NA,NA,VA,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,NA,NA,VA,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,0.129171350287437,0.0106118815781417,VA,2024-04-09,1,1,1,1,1,1,1,1,0,1,1,0
1971,0.0673427098222016,0.0118177924404053,VA,2024-04-10,1,1,1,1,1,1,1,1,1,1,1,1
1972,1.10227387251482,0.783797514781905,VA,2024-04-11,1,1,0,1,1,0,1,1,0,1,1,0
1973,0.820252306023439,0.393680587641019,VA,2024-04-12,1,1,0,1,1,0,1,1,0,1,1,0
1974,NA,NA,VA,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,0.00474615061872634,3.66988435297925e-4,VT,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1976,5.0317718691477e-4,3.77527314692525e-4,VT,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1977,0.0121746197566196,3.9116782486765e-4,VT,2024-03-05,1,1,1,1,1,1,1,1,0,1,1,0
1978,0.0105403166077235,4.08102438234175e-4,VT,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1979,5.8835526999895e-4,4.28567997352875e-4,VT,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1980,5.1256756485239e-4,4.52848823860395e-4,VT,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1981,0.022550090006319,4.81280441872675e-4,VT,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1982,0.00341194003441696,5.14253952641065e-4,VT,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1983,0.00344959645366284,5.5222110336414e-4,VT,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1984,0.00817284866833157,5.95700099163225e-4,VT,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1985,0.00357642907992911,6.4528221328232e-4,VT,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1986,0.00984530565507709,7.0163925652681e-4,VT,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1987,NA,NA,VT,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,VT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,0.00167867150193397,9.1946950345535e-4,VT,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1990,NA,NA,VT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,0.0141364456465172,0.00111534393837801,VT,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1992,NA,NA,VT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,0.00939594896711428,0.001363547798598965,VT,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1994,0.0350294353371117,0.00151122288782213,VT,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1995,0.00280408851361492,0.00167709573066126,VT,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1996,0.0241449116144487,0.001863297252965245,VT,2024-03-24,1,1,1,1,1,1,1,1,0,1,1,0
1997,0.0119666082210096,0.002072200010242105,VT,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1998,NA,NA,VT,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,0.00397246932849922,0.002568953604197095,VT,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
2000,0.00504037027039718,0.00286298331668568,VT,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
2001,0.00518531301796663,0.003192129554254265,VT,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
2002,0.00544097454493774,0.00356037123111647,VT,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
2003,1.23661314423968,0.87801490115858,VT,2024-03-31,1,1,0,1,1,0,1,1,0,1,1,0
2004,NA,NA,VT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,0.00771850891332836,0.004945882650483845,VT,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
2006,0.00753573595278591,0.0055191143658163,VT,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
2007,0.00971390767712467,0.00615827285194235,VT,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
2008,0.0404839138221933,0.00687037592124955,VT,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
2009,0.0450795077450553,0.0076630836089875,VT,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
2010,NA,NA,VT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,0.0153732509331499,0.00952439797817625,VT,2024-04-08,1,1,1,1,1,1,1,1,1,1,1,1
2012,0.0172072455047688,0.0106118815781417,VT,2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
2013,NA,NA,VT,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,0.0735590887748118,0.01315355180189445,VT,2024-04-11,1,1,1,1,1,1,1,1,1,1,1,1
2015,NA,NA,VT,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,VT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4.5390598626225e-4,3.66988435297925e-4,WA,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
2018,0.0234682168257104,3.77527314692525e-4,WA,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
2019,0.040048641075967,3.9116782486765e-4,WA,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
2020,0.0022591935425474,4.08102438234175e-4,WA,2024-03-06,1,1,1,1,1,1,1,1,1,0,1,0
2021,0.0197662404929862,4.28567997352875e-4,WA,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
2022,1.26964665470251,0.2437600663762185,WA,2024-03-08,1,0,1,1,1,0,1,0,1,1,1,0
2023,NA,NA,WA,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,0.00318327504022664,5.14253952641065e-4,WA,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
2025,0.00348016380374418,5.5222110336414e-4,WA,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
2026,0.0037398261967785,5.95700099163225e-4,WA,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
2027,0.00399458247729048,6.4528221328232e-4,WA,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
