...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23G_50_CI,X23H_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23G_95_CI,X23H_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1878,2.94183005446468,0.427834513402829,TX,2023-12-04,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
1879,1.87506326592485,0.437522617783807,TX,2023-12-05,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
1880,2.69790220947799,0.4655839548092895,TX,2023-12-06,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
1881,1.85909392386622,0.51278576013996,TX,2023-12-07,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
1882,1.29716069524681,0.4697265572319615,TX,2023-12-08,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1883,0.180725660255645,0.133366236614894,TX,2023-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1884,NA,NA,TX,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,3.92424021311112,0.4166371345493385,TX,2023-12-11,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0
1886,4.35938325399589,0.4503156133977245,TX,2023-12-12,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0
1887,3.74460607306738,0.441866522166228,TX,2023-12-13,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
1888,2.71392476658578,0.462179137202903,TX,2023-12-14,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0
1889,2.64153715997574,0.421571553849132,TX,2023-12-15,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0
1890,0.0721350173554162,0.056010694185791,TX,2023-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1891,NA,NA,UT,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,3.57468998088027,0.3935526519589885,UT,2023-11-06,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1
1893,0.681681427381026,0.488555342409498,UT,2023-11-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1894,NA,NA,UT,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1.08104134097365,0.4551688622066625,UT,2023-11-09,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1
1896,NA,NA,UT,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,NA,NA,UT,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,0.544631995825834,0.3304621126396915,UT,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1900,0.233758994157852,0.1606142984975415,UT,2023-11-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1901,0.758510841914571,0.53551553153551,UT,2023-11-15,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1902,0.624262831494882,0.350563391364578,UT,2023-11-16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1903,0.234165297711384,0.16715624907176,UT,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1904,NA,NA,UT,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,0.982985552405583,0.435421098005409,UT,2023-11-20,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
1907,NA,NA,UT,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,0.259219123361647,0.189346207653403,UT,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1909,NA,NA,UT,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,NA,NA,UT,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,UT,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,2.01645603462717,0.546207817737235,UT,2023-11-27,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
1914,NA,NA,UT,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,3.87611132740247,0.380849831307414,UT,2023-11-29,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0
1916,2.03484160819827,0.327624785743433,UT,2023-11-30,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0
1917,NA,NA,UT,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,NA,NA,UT,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,0.956096758420217,0.4692727568075185,UT,2023-12-04,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
1921,1.16665012671462,0.3582418574100005,UT,2023-12-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
1922,1.80495026994931,0.505492031999295,UT,2023-12-06,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
1923,0.94459692321533,0.66394536876129,UT,2023-12-07,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1924,2.50715920662264,0.459495152266898,UT,2023-12-08,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0
1925,NA,NA,UT,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,1.99434295184807,0.68312137946244,UT,2023-12-11,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1928,0.981421347352693,0.685980877678325,UT,2023-12-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1929,NA,NA,UT,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,1.68083653201612,0.56551615006431,UT,2023-12-14,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
1931,0.786215022418706,0.2391926191319495,UT,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1932,NA,NA,UT,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,3.59924234289602,0.259733578770048,VA,2023-11-05,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0
1934,2.21469879239713,0.3880438890459475,VA,2023-11-06,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
1935,4.34758089618836,0.4465323563044535,VA,2023-11-07,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1936,2.47826141801001,0.3521817387648345,VA,2023-11-08,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
1937,3.03017725554132,0.331220785217763,VA,2023-11-09,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
1938,2.72376059436263,0.355809742595697,VA,2023-11-10,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
1939,1.5933653415778,0.3277494139229575,VA,2023-11-11,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0
1940,1.56941460190174,0.2703327466379605,VA,2023-11-12,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0
1941,2.69230902168867,0.3227781067050745,VA,2023-11-13,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0
1942,2.59508542400662,0.3349710141625015,VA,2023-11-14,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0
1943,2.94666182123732,0.3755848582262155,VA,2023-11-15,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
1944,2.04918603546542,0.29012803440466,VA,2023-11-16,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
1945,1.5509901809393,0.3624453100186905,VA,2023-11-17,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0
1946,1.12738985536811,0.3423402956241965,VA,2023-11-18,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0
1947,1.516451261831,0.325070089858087,VA,2023-11-19,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0
1948,3.72375718102973,0.4403074101778715,VA,2023-11-20,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1949,3.52923917064139,0.317672399816666,VA,2023-11-21,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1950,1.86591037626451,0.33472202671183,VA,2023-11-22,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0
1951,2.93214550766254,0.4145453496681215,VA,2023-11-23,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0
1952,4.66434669787875,0.290881999766596,VA,2023-11-24,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0
1953,2.12464657459193,0.396071874573775,VA,2023-11-25,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
1954,4.38481172420287,0.333728283861535,VA,2023-11-26,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1955,4.71041666226333,0.40292915468669,VA,2023-11-27,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1956,2.14949569299748,0.4235269256338805,VA,2023-11-28,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
1957,7.16536226160626,0.3535870722633165,VA,2023-11-29,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1958,5.24367435474599,0.3335295094552165,VA,2023-11-30,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1959,8.98797847755838,0.3722941782623765,VA,2023-12-01,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960,3.80053605626847,0.3555213369328755,VA,2023-12-02,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0
1961,6.68750452609591,0.376587266807408,VA,2023-12-03,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1962,17.502487819351,0.393796481049901,VA,2023-12-04,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
1963,5.06008280629817,0.4275732226572125,VA,2023-12-05,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0
1964,9.12368084741996,0.41798780654873,VA,2023-12-06,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965,3.22372975326757,0.3469801646152835,VA,2023-12-07,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0
1966,7.31900567478181,0.430624375785176,VA,2023-12-08,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
1967,4.11904565610684,0.4048559540471075,VA,2023-12-09,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0
1968,2.39475139425627,0.397499045407975,VA,2023-12-10,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
1969,6.80034917925051,0.424462346633214,VA,2023-12-11,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1970,7.75402402924834,0.50997006340917,VA,2023-12-12,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0
1971,7.9425082287202,0.4743586841906505,VA,2023-12-13,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0
1972,7.83375738651937,0.4503775425453495,VA,2023-12-14,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
1973,6.72011354224212,0.49004575581034,VA,2023-12-15,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0
1974,7.53089367894371,0.512631863148205,VA,2023-12-16,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
1975,NA,NA,VT,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,0.596511867255319,0.158031280177077,VT,2023-11-06,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
1977,0.679890223489988,0.3641608437877345,VT,2023-11-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
1978,1.52579176278784,0.411138386289683,VT,2023-11-08,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0
1979,2.57314466182218,0.53165446403357,VT,2023-11-09,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1980,1.60770089358086,0.564162739427685,VT,2023-11-10,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
1981,0.801248644468489,0.571238915115765,VT,2023-11-11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
1982,1.23015138070495,0.4671022992981965,VT,2023-11-12,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
1983,1.61375639900311,0.536763475037315,VT,2023-11-13,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
1984,0.870440739861905,0.2463825522825195,VT,2023-11-14,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
1985,1.08973619108658,0.3849700656043405,VT,2023-11-15,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1
1986,2.1571686183538,0.4154012628109625,VT,2023-11-16,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0
1987,1.22686961916784,0.3426734043986665,VT,2023-11-17,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0
1988,1.41918345048269,0.43975783480852,VT,2023-11-18,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0
1989,2.24086082237016,0.587424254691635,VT,2023-11-19,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0
1990,0.645828014253408,0.359902413899759,VT,2023-11-20,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
1991,1.45926798615874,0.3931379239311485,VT,2023-11-21,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1
1992,1.46071969691951,0.4447447194762255,VT,2023-11-22,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0
1993,0.684374673238155,0.371155838792949,VT,2023-11-23,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1994,0.892652385312713,0.351656593502958,VT,2023-11-24,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
1995,0.547254389642765,0.3918300385501975,VT,2023-11-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
1996,1.87914106362375,0.32455178642138,VT,2023-11-26,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0
1997,0.865621896733838,0.442591466506755,VT,2023-11-27,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0
1998,1.47826107366194,0.3880585149078005,VT,2023-11-28,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
1999,1.87932529238366,0.476251215113605,VT,2023-11-29,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
2000,1.31502040420833,0.38948944387969747,VT,2023-11-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0
2001,2.30631474950462,0.3429946856978505,VT,2023-12-01,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
2002,2.08567260951984,0.519193270940125,VT,2023-12-02,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1
2003,2.55818050594953,0.4589349612794845,VT,2023-12-03,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0
2004,2.25673791261014,0.4200099765856115,VT,2023-12-04,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0
2005,1.97321669312664,0.4305136967973645,VT,2023-12-05,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1
2006,2.35095601293739,0.4094189131509725,VT,2023-12-06,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0
2007,2.24840659996296,0.3473342330761565,VT,2023-12-07,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0
2008,1.94796556395036,0.3797396135932395,VT,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
2009,2.12119718139848,0.471426361345163,VT,2023-12-09,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0
2010,0.992232634278823,0.3558977439378375,VT,2023-12-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
2011,1.09066580277551,0.3435138819659965,VT,2023-12-11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
2012,1.60566085981378,0.459836863927696,VT,2023-12-12,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0
2013,5.24790789660922,0.4872406749515805,VT,2023-12-13,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0
2014,0.789821858976949,0.347187048668745,VT,2023-12-14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
2015,3.56799976134549,0.3981559643112125,VT,2023-12-15,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0
2016,2.81103031141037,0.560442955321635,VT,2023-12-16,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1
2017,3.1425210693682,0.4284733600777775,WA,2023-11-05,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
2018,2.77778697920484,0.430783518913664,WA,2023-11-06,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0
2019,2.16036528038567,0.3551735444936695,WA,2023-11-07,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0
2020,3.40367501052646,0.4373826212877955,WA,2023-11-08,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0
2021,0.971389673530722,0.2594309638536755,WA,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
2022,1.39926686412074,0.415556850212358,WA,2023-11-10,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0
2023,0.904557782182999,0.389132617802314,WA,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0
2024,0.598709959875999,0.1582732956474445,WA,2023-11-12,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
2025,1.53842989376204,0.3444396631437315,WA,2023-11-13,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0
2026,1.99771186027887,0.428618222481409,WA,2023-11-14,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1
2027,3.64582943361445,0.237244771285344,WA,2023-11-15,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
2028,1.19831793493242,0.316821354990121,WA,2023-11-16,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
2029,1.46698994386996,0.16715624907176,WA,2023-11-17,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
2030,0.638751823700046,0.1703218339374625,WA,2023-11-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
2031,1.99376215048409,0.413705757572925,WA,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2032,1.86122326116721,0.4191511986175765,WA,2023-11-20,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
2033,1.55015956218006,0.2821221648953675,WA,2023-11-21,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
2034,1.99020628912027,0.301400667048639,WA,2023-11-22,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0
2035,1.56656292088131,0.374271331569195,WA,2023-11-23,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0
2036,1.10962410786061,0.362349070575134,WA,2023-11-24,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
2037,2.60869411328921,0.3108799874719175,WA,2023-11-25,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0
2038,1.41102777294751,0.4919910447598345,WA,2023-11-26,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0
2039,6.46407696216401,0.2978087882633915,WA,2023-11-27,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0
2040,2.6714200154565,0.3644352024341545,WA,2023-11-28,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
2041,3.85310136283521,0.449755464766363,WA,2023-11-29,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0
2042,3.9531466101294,0.4587393474016585,WA,2023-11-30,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2043,2.09044261568988,0.392328838968558,WA,2023-12-01,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0
2044,1.76356177577542,0.436297440289276,WA,2023-12-02,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0
2045,0.947971102457493,0.381669164797141,WA,2023-12-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
2046,3.20354510363257,0.360154580353309,WA,2023-12-04,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
2047,1.5196233092345801,0.3552345411512665,WA,2023-12-05,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0
2048,18.6984643138677,0.4261607430816085,WA,2023-12-06,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0
2049,5.16667473155906,0.460070895018515,WA,2023-12-07,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2050,1.84375506800846,0.408026354832732,WA,2023-12-08,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0
2051,3.45708929905843,0.380130077490345,WA,2023-12-09,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0
2052,6.24781335414129,0.62216759060222,WA,2023-12-10,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2053,1.94522455664551,0.399925704533563,WA,2023-12-11,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
2054,3.2297474317007002,0.55856495946836,WA,2023-12-12,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
2055,4.03963416613452,0.4439502537668295,WA,2023-12-13,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0
2056,5.06073541018801,0.4780617871173925,WA,2023-12-14,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1
2057,1.64246179770033,0.339505624940306,WA,2023-12-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0
2058,2.40506289008925,0.473507581307474,WA,2023-12-16,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
2059,NA,NA,WI,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2060,0.597220797544608,0.158031280177077,WI,2023-11-06,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2061,0.595479984327677,0.2678597300784505,WI,2023-11-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
2062,NA,NA,WI,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2063,1.07653884651971,0.52980680558289,WI,2023-11-09,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
2064,NA,NA,WI,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2065,NA,NA,WI,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2066,0.789440314770802,0.559234449648225,WI,2023-11-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
2067,0.787649213302392,0.555475060693675,WI,2023-11-13,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
2068,NA,NA,WI,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2069,NA,NA,WI,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2070,NA,NA,WI,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2071,0.229007575985828,0.16715624907176,WI,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
