...1,es_score,brier_score,location,target_date,X22F_50_CI,X23H_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X22F_95_CI,X23H_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI
1916,NA,NA,UT,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,1.9151713417457e-4,3.015567263396195e-5,UT,2024-03-01,1,1,1,1,1,1,1,1,1,1
1918,NA,NA,UT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,NA,NA,UT,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,NA,NA,UT,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,NA,NA,UT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,NA,NA,UT,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,2.08879342850432e-5,1.16113394503107e-5,UT,2024-03-08,1,1,1,1,1,1,1,1,1,1
1925,NA,NA,UT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,3.92161420074214e-5,8.8529741587009e-6,UT,2024-03-10,1,1,1,1,1,1,1,1,1,1
1927,NA,NA,UT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,NA,NA,UT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,7.6650375229032e-6,5.90216834756835e-6,UT,2024-03-13,1,1,1,1,1,1,1,1,1,1
1930,9.06510894971378e-6,5.15813831484105e-6,UT,2024-03-14,1,1,1,1,1,1,1,1,1,1
1931,3.12965460753526e-5,4.50884867673513e-6,UT,2024-03-15,1,1,1,1,1,1,1,1,1,1
1932,NA,NA,UT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,0.00177721390323899,0.001070581881448355,VA,2024-02-04,1,1,1,1,1,1,1,1,1,1
1934,1.42056907651748,0.1065925589898415,VA,2024-02-05,1,1,0,0,1,1,1,0,0,0
1935,2.98066273566643,0.221788198498701,VA,2024-02-06,1,1,0,0,1,1,1,0,0,0
1936,0.792022781897619,0.086852622967645,VA,2024-02-07,1,1,1,1,0,1,1,0,1,0
1937,1.90758202770828,0.1498259768427085,VA,2024-02-08,0,1,0,0,1,0,1,0,0,0
1938,0.795063944578932,0.0739495333447475,VA,2024-02-09,1,1,1,1,0,1,1,0,1,0
1939,1.13725109664595,0.0979290023241105,VA,2024-02-10,0,1,0,1,1,0,1,0,1,1
1940,0.0304063699255121,4.1066852420464e-4,VA,2024-02-11,1,1,1,1,1,1,1,1,1,1
1941,2.95115247887101,0.171045495793071,VA,2024-02-12,1,1,0,0,0,1,1,0,1,0
1942,1.12568859629302,0.0817658288356045,VA,2024-02-13,1,1,0,0,1,1,1,1,0,0
1943,0.996799113711612,0.088243401256389,VA,2024-02-14,1,1,0,1,0,1,1,0,1,0
1944,0.055866944508581,2.3691674106456e-4,VA,2024-02-15,1,1,1,1,1,1,1,1,1,1
1945,0.939842636113931,0.0649981634806365,VA,2024-02-16,1,1,0,1,0,1,1,0,1,0
1946,0.00741193880378545,1.7990168572069e-4,VA,2024-02-17,1,1,1,1,1,1,1,1,1,1
1947,1.25695315124709,0.195261646342798,VA,2024-02-18,1,1,0,1,0,1,1,1,1,1
1948,0.0407451651763676,1.3660410998338e-4,VA,2024-02-19,1,1,1,1,1,1,1,1,1,1
1949,2.33123111397254,0.1088636329229275,VA,2024-02-20,1,1,0,1,0,1,1,0,1,0
1950,0.0181202095945077,1.0373471095147e-4,VA,2024-02-21,1,1,1,1,1,1,1,1,1,1
1951,0.0250805447500546,9.040210577978e-5,VA,2024-02-22,1,1,1,1,1,1,1,1,1,1
1952,0.0226061290985788,7.8787143576845e-5,VA,2024-02-23,1,1,1,1,1,1,1,1,1,1
1953,0.00232506277283083,6.866871628166e-5,VA,2024-02-24,1,1,1,1,1,1,1,1,1,1
1954,1.3531716483568,0.3283784085253395,VA,2024-02-25,1,1,0,1,0,1,1,0,1,0
1955,1.2821651958852,0.0900798467198815,VA,2024-02-26,1,1,0,0,1,1,1,0,0,1
1956,2.28361107350986,0.197827278102885,VA,2024-02-27,1,1,0,0,0,1,1,0,0,0
1957,1.14820041850059,0.0581447419937435,VA,2024-02-28,1,1,0,1,0,1,1,0,1,0
1958,0.00268167242445405,3.457969124791605e-5,VA,2024-02-29,1,1,1,1,1,1,1,1,1,1
1959,2.76230309534676,0.494715086258822,VA,2024-03-01,1,1,0,1,0,1,1,0,1,0
1960,1.39757835208674,0.99010869897028,VA,2024-03-02,1,1,0,1,0,1,1,0,1,0
1961,NA,NA,VA,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,4.5004635224919e-4,2.0014593318894e-5,VA,2024-03-04,1,1,1,1,1,1,1,1,1,1
1963,1.3403796056137,0.1417237926729495,VA,2024-03-05,1,1,0,1,0,1,1,0,1,0
1964,3.6018446181999e-4,1.523968347761145e-5,VA,2024-03-06,1,1,1,1,1,1,1,1,1,1
1965,1.6870467651751e-4,1.3301266781814e-5,VA,2024-03-07,1,1,1,1,1,1,1,1,1,1
1966,2.78673502138764,0.496738702507093,VA,2024-03-08,1,1,0,1,0,1,1,0,1,0
1967,1.81867863895463e-5,1.01378714274155e-5,VA,2024-03-09,1,1,1,1,1,1,1,1,1,1
1968,NA,NA,VA,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,3.34037242746398e-5,7.7323648573979e-6,VA,2024-03-11,1,1,1,1,1,1,1,1,1,1
1970,9.9419213468151e-6,6.7548998783359e-6,VA,2024-03-12,1,1,1,1,1,1,1,1,1,1
1971,9.33380952077619e-6,5.90216834756835e-6,VA,2024-03-13,1,1,1,1,1,1,1,1,1,1
1972,1.75362481479443e-5,5.15813831484105e-6,VA,2024-03-14,1,1,1,1,1,1,1,1,1,1
1973,1.2751963670185e-4,4.50884867673513e-6,VA,2024-03-15,1,1,1,1,1,1,1,1,1,1
1974,1.50472322897046e-5,3.942140977170425e-6,VA,2024-03-16,1,1,1,1,1,1,1,1,1,1
1975,NA,NA,VT,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,0.00473891014248039,9.341337825297e-4,VT,2024-02-05,1,1,1,1,1,1,1,1,1,1
1977,1.26815105944896,0.4727267866928835,VT,2024-02-06,1,1,0,1,0,1,1,0,1,0
1978,0.00771986532066855,7.1074478946562e-4,VT,2024-02-07,1,1,1,1,1,1,1,1,1,1
1979,0.0118129701368178,6.19795860686765e-4,VT,2024-02-08,1,1,1,1,1,1,1,1,1,1
1980,0.0378835640828201,5.4040287724547e-4,VT,2024-02-09,1,1,1,1,1,1,1,1,1,1
1981,2.70689141761798,0.95784032119299,VT,2024-02-10,1,1,0,1,0,1,1,0,1,0
1982,1.31442494536049,0.4805201337288795,VT,2024-02-11,1,1,0,1,0,1,1,0,1,0
1983,0.0391338926503363,3.5794148884715e-4,VT,2024-02-12,1,1,1,1,1,1,1,1,1,1
1984,0.0145860938433411,3.1195962237025e-4,VT,2024-02-13,1,1,1,1,1,1,1,1,1,1
1985,0.012013824108063,2.7186757658364e-4,VT,2024-02-14,1,1,1,1,1,1,1,0,0,1
1986,0.00671102588373428,2.3691674106456e-4,VT,2024-02-15,1,1,1,1,1,1,1,1,1,1
1987,0.00115322921910922,2.0645228240542e-4,VT,2024-02-16,1,1,1,1,1,1,1,1,1,1
1988,1.8240526529953e-4,1.7990168572069e-4,VT,2024-02-17,1,1,1,1,1,1,1,1,1,1
1989,9.4209688149502e-4,1.5676463835404e-4,VT,2024-02-18,1,1,1,1,1,1,1,1,1,1
1990,7.8181968565854e-4,1.3660410998338e-4,VT,2024-02-19,1,1,1,1,1,1,1,1,1,1
1991,7.0224070191628e-4,1.19038496892075e-4,VT,2024-02-20,1,1,1,1,1,1,1,1,1,1
1992,0.00200038946567645,1.0373471095147e-4,VT,2024-02-21,1,1,1,1,1,1,1,1,1,1
1993,0.00297789418503655,9.040210577978e-5,VT,2024-02-22,1,1,1,1,1,1,1,1,1,1
1994,9.0448704654325e-4,7.8787143576845e-5,VT,2024-02-23,1,1,1,1,1,1,1,1,1,1
1995,0.00127467211526757,6.866871628166e-5,VT,2024-02-24,1,1,1,1,1,1,1,1,1,1
1996,NA,NA,VT,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,0.00255587468496274,5.2175081908845e-5,VT,2024-02-26,1,1,1,1,1,1,1,1,1,1
1998,0.00195039307342826,4.54853751229003e-5,VT,2024-02-27,1,1,1,1,1,1,1,1,1,1
1999,2.5166730957621e-4,3.965730663752095e-5,VT,2024-02-28,1,1,1,1,1,1,1,1,1,1
2000,3.9594603898399e-4,3.457969124791605e-5,VT,2024-02-29,1,1,1,1,1,1,1,1,1,1
2001,5.78130503153477e-5,3.015567263396195e-5,VT,2024-03-01,1,1,1,1,1,1,1,1,1,1
2002,1.38804099481694,0.495067499928341,VT,2024-03-02,1,1,0,1,0,1,1,0,1,0
2003,2.6028724981785e-4,2.29418561129837e-5,VT,2024-03-03,1,1,1,1,1,1,1,1,1,1
2004,2.65872149328326e-5,2.0014593318894e-5,VT,2024-03-04,1,1,1,1,1,1,1,1,1,1
2005,4.9821559692537e-4,1.74633760633168e-5,VT,2024-03-05,1,1,1,1,1,1,1,1,1,1
2006,2.6785665471753e-4,1.523968347761145e-5,VT,2024-03-06,1,1,1,1,1,1,1,1,1,1
2007,1.55987755790414e-5,1.3301266781814e-5,VT,2024-03-07,1,1,1,1,1,1,1,1,1,1
2008,1.88373246282512e-5,1.16113394503107e-5,VT,2024-03-08,1,1,1,1,1,1,1,1,1,1
2009,4.330321938381e-4,1.01378714274155e-5,VT,2024-03-09,1,1,1,1,1,1,1,1,1,1
2010,5.48149175659523e-5,8.8529741587009e-6,VT,2024-03-10,1,1,1,1,1,1,1,1,1,1
2011,4.79842660769322e-5,7.7323648573979e-6,VT,2024-03-11,1,1,1,1,1,1,1,1,1,1
2012,8.17839701517109e-5,6.7548998783359e-6,VT,2024-03-12,1,1,1,1,1,1,1,1,1,1
2013,4.39820416982314e-5,5.90216834756835e-6,VT,2024-03-13,1,1,1,1,1,1,1,1,1,1
2014,5.02967847306173e-5,5.15813831484105e-6,VT,2024-03-14,1,1,1,1,1,1,1,1,1,1
2015,NA,NA,VT,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,VT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,0.855998884558943,0.118014898474942,WA,2024-02-04,1,1,1,1,0,1,1,0,1,0
2018,0.243862282067381,9.341337825297e-4,WA,2024-02-05,1,1,1,1,1,1,1,1,1,1
2019,0.521215413923339,0.04800608756092415,WA,2024-02-06,1,1,1,1,1,1,1,1,1,1
2020,0.132991115261286,7.1074478946562e-4,WA,2024-02-07,1,1,1,1,1,1,1,1,1,1
2021,0.563503218053694,0.04817249269271225,WA,2024-02-08,1,1,1,1,1,1,1,0,1,0
2022,0.136821793803802,5.4040287724547e-4,WA,2024-02-09,1,1,1,1,1,1,1,0,1,0
2023,0.977835563594973,0.106845473423442,WA,2024-02-10,1,1,0,1,0,1,1,0,1,0
2024,0.00848450700709778,4.1066852420464e-4,WA,2024-02-11,1,1,1,1,1,1,1,1,1,1
2025,0.11688483172004,3.5794148884715e-4,WA,2024-02-12,1,1,1,1,1,1,1,0,0,1
2026,0.0364627924538636,3.1195962237025e-4,WA,2024-02-13,1,1,1,1,1,1,1,0,0,1
2027,0.0729592641484787,2.7186757658364e-4,WA,2024-02-14,1,1,1,1,1,1,1,0,1,0
2028,0.0275580792574995,2.3691674106456e-4,WA,2024-02-15,1,1,1,1,1,1,1,1,1,1
2029,0.0116285974752157,2.0645228240542e-4,WA,2024-02-16,1,1,1,1,1,1,1,1,1,1
2030,0.00362155081968933,1.7990168572069e-4,WA,2024-02-17,1,1,1,1,1,1,1,1,1,1
2031,0.00198517291439652,1.5676463835404e-4,WA,2024-02-18,1,1,1,1,1,1,1,1,1,1
2032,0.00157536255293404,1.3660410998338e-4,WA,2024-02-19,1,1,1,1,1,1,1,1,1,1
2033,0.0343743798776555,1.19038496892075e-4,WA,2024-02-20,1,1,1,1,1,1,1,1,1,1
2034,0.00468279368406324,1.0373471095147e-4,WA,2024-02-21,1,1,1,1,1,1,1,1,1,1
2035,1.16529908075111,0.08931463135691,WA,2024-02-22,1,1,0,1,0,1,1,0,1,0
2036,1.23179661772399,0.1229177150492165,WA,2024-02-23,1,1,0,1,0,1,1,0,1,0
2037,0.00345995056972528,6.866871628166e-5,WA,2024-02-24,1,1,1,1,1,1,1,1,1,1
2038,0.00383232145020908,5.985404397736e-5,WA,2024-02-25,1,1,1,1,1,1,1,1,1,1
2039,0.0111217290918318,5.2175081908845e-5,WA,2024-02-26,1,1,1,1,1,1,1,1,1,1
2040,1.23405409361453,0.089764381889875,WA,2024-02-27,1,1,0,1,0,1,1,0,1,0
2041,0.00131369070511683,3.965730663752095e-5,WA,2024-02-28,1,1,1,1,1,1,1,1,1,1
2042,0.00348716971790916,3.457969124791605e-5,WA,2024-02-29,1,1,1,1,1,1,1,1,1,1
2043,3.75473700037869e-5,3.015567263396195e-5,WA,2024-03-01,1,1,1,1,1,1,1,1,1,1
2044,0.00101461101705989,2.630088640088775e-5,WA,2024-03-02,1,1,1,1,1,1,1,1,1,1
2045,3.30218866185861e-5,2.29418561129837e-5,WA,2024-03-03,1,1,1,1,1,1,1,1,1,1
2046,0.00130606789305608,2.0014593318894e-5,WA,2024-03-04,1,1,1,1,1,1,1,1,1,1
2047,0.00204216421307982,1.74633760633168e-5,WA,2024-03-05,1,1,1,1,1,1,1,1,1,1
2048,6.21145623195245e-5,1.523968347761145e-5,WA,2024-03-06,1,1,1,1,1,1,1,1,1,1
2049,6.06985196318e-4,1.3301266781814e-5,WA,2024-03-07,1,1,1,1,1,1,1,1,1,1
2050,1.37867620171822,0.2483751569232715,WA,2024-03-08,1,1,0,1,0,1,1,0,1,0
2051,NA,NA,WA,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2052,4.95116167214295e-5,8.8529741587009e-6,WA,2024-03-10,1,1,1,1,1,1,1,1,1,1
2053,3.81979082395949e-5,7.7323648573979e-6,WA,2024-03-11,1,1,1,1,1,1,1,1,1,1
2054,4.712159580097e-5,6.7548998783359e-6,WA,2024-03-12,1,1,1,1,1,1,1,1,1,1
2055,3.69675424432021e-5,5.90216834756835e-6,WA,2024-03-13,1,1,1,1,1,1,1,1,1,1
2056,6.37810317683733e-6,5.15813831484105e-6,WA,2024-03-14,1,1,1,1,1,1,1,1,1,1
2057,1.62210295407044e-5,4.50884867673513e-6,WA,2024-03-15,1,1,1,1,1,1,1,1,1,1
2058,NA,NA,WA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2059,NA,NA,WI,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2060,0.0052155863345915,9.341337825297e-4,WI,2024-02-05,1,1,1,1,1,1,1,1,1,1
2061,NA,NA,WI,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2062,NA,NA,WI,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2063,7.6298236092298e-4,6.19795860686765e-4,WI,2024-02-08,1,1,1,1,1,1,1,1,1,1
2064,2.35569826693744,0.9723101689719,WI,2024-02-09,0,1,0,0,1,0,1,0,0,1
2065,NA,NA,WI,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2066,6.602538874882e-4,4.1066852420464e-4,WI,2024-02-11,1,1,1,1,1,1,1,1,1,1
2067,0.00188518316178673,3.5794148884715e-4,WI,2024-02-12,1,1,1,1,1,1,1,1,1,1
2068,1.35826729546994,0.489035174901777,WI,2024-02-13,1,1,0,0,1,1,1,0,0,1
2069,3.3726165097048e-4,2.7186757658364e-4,WI,2024-02-14,1,1,1,1,1,1,1,1,1,1
2070,NA,NA,WI,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2071,NA,NA,WI,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2072,NA,NA,WI,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2073,NA,NA,WI,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2074,1.39026401125824,0.984876813636655,WI,2024-02-19,1,1,0,0,1,1,1,0,0,1
2075,NA,NA,WI,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2076,NA,NA,WI,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2077,NA,NA,WI,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2078,NA,NA,WI,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2079,NA,NA,WI,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2080,NA,NA,WI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2081,NA,NA,WI,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2082,NA,NA,WI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2083,NA,NA,WI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2084,NA,NA,WI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2085,NA,NA,WI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2086,NA,NA,WI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2087,NA,NA,WI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2088,NA,NA,WI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2089,NA,NA,WI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2090,NA,NA,WI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2091,NA,NA,WI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2092,NA,NA,WI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2093,NA,NA,WI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2094,NA,NA,WI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2095,NA,NA,WI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2096,NA,NA,WI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2097,1.4102598172327,0.996511312502015,WI,2024-03-13,1,1,0,0,1,1,1,0,0,1
2098,NA,NA,WI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2099,NA,NA,WI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2100,NA,NA,WI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2101,NA,NA,WV,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2102,0.00125292250843273,9.341337825297e-4,WV,2024-02-05,1,1,1,1,1,1,1,1,1,1
2103,NA,NA,WV,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2104,NA,NA,WV,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2105,1.3531213042475,0.951673732501195,WV,2024-02-08,1,1,0,1,0,1,1,0,1,0
2106,6.691634329158e-4,5.4040287724547e-4,WV,2024-02-09,1,1,1,1,1,1,1,1,1,1
2107,NA,NA,WV,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2108,NA,NA,WV,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2109,0.0022188216354117,3.5794148884715e-4,WV,2024-02-12,1,1,1,1,1,1,1,0,1,0
2110,0.00158161944694316,3.1195962237025e-4,WV,2024-02-13,1,1,1,1,1,1,1,1,1,1
2111,NA,NA,WV,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112,3.5682022469505e-4,2.3691674106456e-4,WV,2024-02-15,1,1,1,1,1,1,1,1,1,1
2113,NA,NA,WV,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2114,NA,NA,WV,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2115,NA,NA,WV,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2116,NA,NA,WV,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2117,NA,NA,WV,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2118,NA,NA,WV,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2119,NA,NA,WV,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2120,NA,NA,WV,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2121,NA,NA,WV,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2122,NA,NA,WV,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2123,5.99202285204298e-5,5.2175081908845e-5,WV,2024-02-26,1,1,1,1,1,1,1,1,1,1
2124,NA,NA,WV,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2125,NA,NA,WV,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2126,6.74297025222998e-5,3.457969124791605e-5,WV,2024-02-29,1,1,1,1,1,1,1,1,1,1
2127,NA,NA,WV,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2128,NA,NA,WV,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2129,NA,NA,WV,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2130,NA,NA,WV,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2131,NA,NA,WV,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2132,NA,NA,WV,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2133,NA,NA,WV,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134,NA,NA,WV,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2135,NA,NA,WV,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2136,NA,NA,WV,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2137,NA,NA,WV,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2138,NA,NA,WV,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2139,1.40955399738586,0.996511312502015,WV,2024-03-13,1,1,0,0,1,1,1,0,0,1
2140,NA,NA,WV,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2141,NA,NA,WV,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2142,NA,NA,WV,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2143,NA,NA,WY,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2144,NA,NA,WY,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2145,NA,NA,WY,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2146,0.00111571550833638,7.1074478946562e-4,WY,2024-02-07,1,1,1,1,1,1,1,1,1,1
2147,NA,NA,WY,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2148,6.4162869490255e-4,5.4040287724547e-4,WY,2024-02-09,1,1,1,1,1,1,1,1,1,1
2149,NA,NA,WY,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2150,NA,NA,WY,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2151,NA,NA,WY,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2152,NA,NA,WY,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2153,NA,NA,WY,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2154,NA,NA,WY,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2155,NA,NA,WY,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2156,NA,NA,WY,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2157,NA,NA,WY,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2158,NA,NA,WY,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2159,NA,NA,WY,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2160,NA,NA,WY,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2161,NA,NA,WY,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2162,NA,NA,WY,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2163,NA,NA,WY,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2164,NA,NA,WY,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2165,NA,NA,WY,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2166,NA,NA,WY,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2167,NA,NA,WY,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2168,NA,NA,WY,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2169,NA,NA,WY,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2170,NA,NA,WY,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2171,NA,NA,WY,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2172,NA,NA,WY,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2173,NA,NA,WY,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2174,NA,NA,WY,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2175,NA,NA,WY,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2176,NA,NA,WY,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2177,NA,NA,WY,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2178,NA,NA,WY,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2179,NA,NA,WY,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2180,NA,NA,WY,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2181,NA,NA,WY,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2182,NA,NA,WY,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2183,NA,NA,WY,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2184,NA,NA,WY,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
