...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X23A_95_CI
1658,NA,NA,PR,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,0.274797746338712,0.1894012600333795,PR,2023-05-30,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1663,NA,NA,PR,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,0.844069235041868,0.592770069453045,PR,2023-06-01,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1665,NA,NA,PR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,PR,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,PR,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,0.922680063668986,0.650609993704105,PR,2023-06-07,1,1,1,1,1,0,1,1,0,1,1,1,0,1
1671,0.619855291373961,0.4400351655088355,PR,2023-06-08,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1672,NA,NA,PR,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,0.619385631049276,0.4341315804638025,PR,2023-06-12,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1676,NA,NA,PR,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,0.512322847869231,0.3578583499742245,PR,2023-06-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1680,NA,NA,PR,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,0.244984940135849,0.0551867868729065,RI,2023-05-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1682,0.258457885810671,0.0585678014838815,RI,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1683,1.17214346726982,0.470119848520048,RI,2023-05-09,1,1,1,1,0,1,0,1,1,1,1,0,1,0
1684,1.31427735043948,0.0659050840355565,RI,2023-05-10,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1685,NA,NA,RI,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,NA,NA,RI,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,NA,NA,RI,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,NA,NA,RI,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,0.125518043776109,0.087899018725531,RI,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1690,0.132536941246835,0.0929691367547435,RI,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1691,0.789577111641765,0.559767315035965,RI,2023-05-17,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1692,NA,NA,RI,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,NA,NA,RI,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,RI,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,NA,RI,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,0.182337934429704,0.128436079727243,RI,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1697,NA,NA,RI,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,0.19278074192995,0.1422281682679465,RI,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1699,NA,NA,RI,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,NA,NA,RI,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,NA,NA,RI,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,NA,NA,RI,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,NA,NA,RI,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1704,0.258907515475013,0.1894012600333795,RI,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1705,NA,NA,RI,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,NA,NA,RI,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,NA,NA,RI,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,RI,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,NA,NA,RI,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,NA,NA,RI,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,NA,NA,RI,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,0.372598618617845,0.2640669831018375,RI,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1713,NA,NA,RI,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,NA,NA,RI,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,NA,NA,RI,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,NA,NA,RI,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,0.403329560669019,0.2997794459222305,RI,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1718,0.453810765816372,0.3260071710408845,RI,2023-06-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1719,0.377716318087124,0.26690744749371,RI,2023-06-14,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1720,NA,NA,RI,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1721,0.358467612853152,0.2505897552802685,RI,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1722,NA,NA,RI,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,1.0825227819881,0.760601084644265,SC,2023-05-07,0,1,1,1,1,1,1,0,1,1,1,1,1,0
1724,1.52575022747795,0.694122885084505,SC,2023-05-08,0,1,1,0,1,1,0,0,1,1,0,1,0,0
1725,0.0881649018024091,0.062138354080212,SC,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1726,0.872774398784614,0.2942031883362615,SC,2023-05-10,1,1,0,1,1,1,1,1,1,0,1,1,1,0
1727,0.0997094240913916,0.069874460004544,SC,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1728,0.104163673551732,0.074052730903406,SC,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1729,NA,NA,SC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,NA,NA,SC,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,NA,NA,SC,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1732,0.383983737558215,0.0929691367547435,SC,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1733,NA,NA,SC,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1734,0.148063068684316,0.1038181749806335,SC,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1735,0.76004879914522006,0.537951260051165,SC,2023-05-19,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1736,NA,NA,SC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,0.485417967356413,0.1219115818972995,SC,2023-05-21,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1738,0.874836542867463,0.4095238948724405,SC,2023-05-22,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1739,0.522240652405893,0.135208444553061,SC,2023-05-23,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1740,0.46759604288042,0.3117974985832445,SC,2023-05-24,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1741,0.207618147364157,0.149493881308141,SC,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1742,0.226522081470326,0.157003325930547,SC,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1743,NA,NA,SC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,NA,NA,SC,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746,0.691808833854924,0.1894012600333795,SC,2023-05-30,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1747,1.42397002497458,0.468037194345131,SC,2023-05-31,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1748,0.652981844006809,0.463391875404798,SC,2023-06-01,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1749,NA,NA,SC,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1750,NA,NA,SC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,NA,NA,SC,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,1.06219188838285,0.447507517881717,SC,2023-06-05,0,1,1,1,1,1,1,0,1,1,0,0,1,1
1753,0.873131695367736,0.254136514971439,SC,2023-06-06,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1754,1.48105423465684,0.2640669831018375,SC,2023-06-07,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1755,0.915082130592988,0.64673899276088,SC,2023-06-08,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1756,0.979286263374033,0.4665613024326275,SC,2023-06-09,1,1,1,1,1,0,1,1,0,1,1,1,0,0
1757,NA,NA,SC,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,NA,NA,SC,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,2.83821319749271,0.379888053159357,SC,2023-06-12,1,0,1,1,1,0,0,1,0,1,1,0,0,0
1760,NA,NA,SC,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1761,NA,NA,SC,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1762,0.49662592585552,0.347214330891622,SC,2023-06-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1763,NA,NA,SC,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1764,NA,NA,SC,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,NA,NA,SD,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,SD,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,NA,NA,SD,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,0.0932965312741841,0.0659050840355565,SD,2023-05-10,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1769,NA,NA,SD,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,0.102069449540753,0.074052730903406,SD,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1771,NA,NA,SD,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,NA,NA,SD,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,NA,NA,SD,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,SD,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,0.190139500113217,0.135208444553061,SD,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1782,0.201748920665515,0.1422281682679465,SD,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1783,NA,NA,SD,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,NA,NA,SD,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,SD,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,SD,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,SD,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,NA,NA,SD,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,NA,NA,SD,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,NA,NA,SD,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,0.648688687609738,0.4513773801508825,SD,2023-06-04,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1794,NA,NA,SD,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,SD,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,SD,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,0.383129376061163,0.2741324241098395,SD,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1798,NA,NA,SD,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,0.430175509523393,0.305003861280524,SD,2023-06-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1801,NA,NA,SD,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,SD,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,NA,NA,SD,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,NA,NA,TN,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808,NA,NA,TN,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1809,0.272129390427108,0.062138354080212,TN,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1810,0.494684528279134,0.249328735110235,TN,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1811,2.78191689449011,0.4758220560807355,TN,2023-05-11,1,1,1,1,1,0,0,1,0,1,1,0,0,0
1812,0.940167591756342,0.2409323516336425,TN,2023-05-12,1,1,1,1,1,0,1,1,0,1,1,1,0,0
1813,0.897375732473129,0.4075715070698585,TN,2023-05-13,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1814,0.6251010463733,0.0830595454167325,TN,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1815,2.14888226354265,0.471190516978263,TN,2023-05-15,1,1,0,1,1,0,1,1,1,0,1,1,0,0
1816,NA,NA,TN,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1817,0.137784027115096,0.0982742525647005,TN,2023-05-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1818,0.141529062616261,0.1038181749806335,TN,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1819,0.44181927346497,0.1096041144295815,TN,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1820,NA,NA,TN,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,NA,NA,TN,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,0.182480374019706,0.128436079727243,TN,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1823,0.192002005232846,0.135208444553061,TN,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1824,NA,NA,TN,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1825,0.659085858456806,0.4700413268407445,TN,2023-05-25,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1826,NA,NA,TN,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1827,NA,NA,TN,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1828,NA,NA,TN,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829,NA,NA,TN,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1830,NA,NA,TN,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1831,0.729180060225886,0.198063419304487,TN,2023-05-31,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1832,0.291006005548772,0.2069365126326255,TN,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1833,NA,NA,TN,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1834,NA,NA,TN,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1835,NA,NA,TN,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,0.93674258840585,0.447244607819982,TN,2023-06-05,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1837,NA,NA,TN,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1838,1.06515330459924,0.4513591919510525,TN,2023-06-07,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1839,NA,NA,TN,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1840,NA,NA,TN,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1841,NA,NA,TN,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1842,NA,NA,TN,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843,0.921500015587648,0.64688078931533,TN,2023-06-12,1,1,0,1,1,1,1,1,1,0,1,1,1,0
1844,NA,NA,TN,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1845,NA,NA,TN,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1846,NA,NA,TN,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1847,NA,NA,TN,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1848,NA,NA,TN,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1849,1.22389941769345,0.3023204871881905,TX,2023-05-07,1,1,0,1,0,1,1,1,1,0,0,0,1,0
1850,1.61345417751723,0.1107400313142535,TX,2023-05-08,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1851,1.09557525068583,0.2133885835232515,TX,2023-05-09,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1852,3.66767716672125,0.3457838495190135,TX,2023-05-10,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1853,1.82470380524404,0.2414040033269945,TX,2023-05-11,0,1,1,0,0,1,1,0,0,1,0,0,1,0
1854,0.617338878868074,0.344242993721639,TX,2023-05-12,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1855,0.605627831630021,0.0784458747031775,TX,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1856,0.115562828828747,0.0830595454167325,TX,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1857,1.57299029321261,0.334261424105307,TX,2023-05-15,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1858,0.710287254180864,0.271433700226989,TX,2023-05-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1859,0.711694382819343,0.271399570353268,TX,2023-05-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1860,1.07348887491861,0.326487274688412,TX,2023-05-18,1,0,1,1,1,1,1,1,0,1,0,1,1,0
1861,1.06816860482148,0.281845112500795,TX,2023-05-19,1,1,1,1,1,0,1,1,0,1,0,1,0,0
1862,NA,NA,TX,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863,NA,NA,TX,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864,1.2443501555353,0.2313018387479335,TX,2023-05-22,1,1,1,1,0,1,1,1,0,1,0,1,1,0
1865,1.39074745937448,0.2454814781567555,TX,2023-05-23,0,1,1,1,1,1,1,0,1,1,0,1,1,0
1866,0.683489135318582,0.2270128334255955,TX,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1867,NA,NA,TX,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868,NA,NA,TX,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1869,NA,NA,TX,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1870,0.639650024940446,0.1727398248507215,TX,2023-05-28,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1871,0.259725270324978,0.180957778542039,TX,2023-05-29,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1872,1.66479833703097,0.1894012600333795,TX,2023-05-30,1,1,1,1,1,1,0,1,0,1,0,0,1,0
1873,1.50487404285939,0.370255166325601,TX,2023-05-31,0,0,1,1,1,1,1,0,0,1,1,0,1,0
1874,1.10462634477196,0.3572055878228995,TX,2023-06-01,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1875,1.89656783926347,0.285454848918604,TX,2023-06-02,1,0,1,1,1,1,0,1,0,1,0,1,1,0
1876,0.320859855857273,0.2252802303131165,TX,2023-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1877,0.336573508016111,0.234731185054564,TX,2023-06-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1878,1.31551427811256,0.279768411221445,TX,2023-06-05,1,1,1,0,1,1,0,1,0,1,0,1,1,1
1879,1.61619631849581,0.352797923489222,TX,2023-06-06,0,0,1,1,1,1,0,0,1,1,0,0,1,0
1880,0.734132723440517,0.352668585344214,TX,2023-06-07,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1881,1.95433569280005,0.4555061612429175,TX,2023-06-08,0,1,1,0,1,1,1,0,1,0,1,0,1,0
1882,0.728012978364657,0.3189758896507745,TX,2023-06-09,1,1,1,1,1,1,1,1,0,1,1,0,1,0
1883,0.417414565575012,0.294614699674251,TX,2023-06-10,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1884,NA,NA,TX,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,0.887750537306458,0.3669555131930165,TX,2023-06-12,1,1,1,0,1,1,1,1,0,1,0,0,1,0
1886,2.08380932658765,0.370805372556891,TX,2023-06-13,0,1,1,0,1,1,0,0,0,1,0,1,1,0
1887,1.63834104051393,0.4859267335731945,TX,2023-06-14,1,0,1,1,0,1,1,1,0,1,1,0,1,0
1888,1.42046782807079,0.351922309262918,TX,2023-06-15,1,1,1,1,1,0,1,1,0,1,0,1,0,1
1889,0.554135165362821,0.34204285678775,TX,2023-06-16,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1890,0.917325398572409,0.647975118350215,TX,2023-06-17,0,1,1,1,1,1,1,0,1,1,1,1,1,0
