...1,es_score,brier_score,location,target_date,X21L_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X21L_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1876,0.86979465661232,0.62732610754916,TX,2023-12-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1877,NA,NA,TX,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,0.77388845021969,0.2796746054924005,TX,2024-01-01,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1879,2.05007621357541,0.3045432968855565,TX,2024-01-02,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0
1880,1.28605357297889,0.03614391360446455,TX,2024-01-03,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
1881,0.154196831394488,0.0333239327881812,TX,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1882,0.980297370401565,0.2263524964275185,TX,2024-01-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1883,0.883777993660309,0.289361086616528,TX,2024-01-06,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1884,NA,NA,TX,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,2.42122339519724,0.2523695666474405,TX,2024-01-08,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0
1886,0.75770038289419,0.0909837843221975,TX,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1887,0.60132204239762,0.209137393714529,TX,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1888,0.980190145372688,0.02262438493288185,TX,2024-01-11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
1889,1.00806146320906,0.103445872274656,TX,2024-01-12,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1
1890,0.0908171973563999,0.02185725945621225,TX,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1891,NA,NA,UT,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,0.760424010447378,0.392919903687256,UT,2023-12-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1893,0.808144515990477,0.224522003963529,UT,2023-12-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
1894,1.18252691292088,0.4041840421699475,UT,2023-12-06,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
1895,0.840236037546585,0.597905566990435,UT,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1896,1.54669465358952,0.3737520262781725,UT,2023-12-08,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0
1897,NA,NA,UT,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1.62762884509834,0.59562108102688,UT,2023-12-11,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0
1900,0.825160492616669,0.584679065900905,UT,2023-12-12,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1901,NA,NA,UT,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,1.07651575683729,0.3371285596664555,UT,2023-12-14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1903,0.924316300317971,0.24890069107037,UT,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
1904,NA,NA,UT,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,0.81096726741432,0.4017854400476395,UT,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1907,NA,NA,UT,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,1.34537223012855,0.4427134501106565,UT,2023-12-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
1909,0.495603289614963,0.1207138708785385,UT,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1910,0.156772559469291,0.1103666787092265,UT,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1911,NA,NA,UT,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,NA,NA,UT,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,0.836958007533177,0.393906142312905,UT,2023-12-26,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1915,0.100529130552611,0.068969194468512,UT,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1916,NA,NA,UT,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,NA,NA,UT,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,NA,NA,UT,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,NA,NA,UT,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,2.12167993562896,0.54240461337743,UT,2024-01-02,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1
1922,0.166284466681581,0.03614391360446455,UT,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1923,1.98089055453625,0.70230138988256,UT,2024-01-04,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
1924,3.87822862442379,0.37295900959268,UT,2024-01-05,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0
1925,NA,NA,UT,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,0.817721528153552,0.3869464006399735,UT,2024-01-08,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1928,NA,NA,UT,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,NA,UT,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,UT,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,NA,NA,UT,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,UT,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,4.16952224595317,0.2939744712724835,VA,2023-12-03,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
1934,9.67414801678949,0.3211300757691355,VA,2023-12-04,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1935,2.59202996899512,0.368547646263892,VA,2023-12-05,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0
1936,3.63289374778735,0.3592707960326265,VA,2023-12-06,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1937,3.05901091763863,0.345570622391884,VA,2023-12-07,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0
1938,2.97298288358741,0.3568619794696825,VA,2023-12-08,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0
1939,1.79614501741893,0.3446757185134495,VA,2023-12-09,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
1940,1.2348197562591,0.3220673219427685,VA,2023-12-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
1941,1.87844031346474,0.361017570354277,VA,2023-12-11,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1
1942,3.87922888783588,0.446208693479609,VA,2023-12-12,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
1943,4.22907857396555,0.4170480532230065,VA,2023-12-13,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1944,2.53975850418815,0.373209253168579,VA,2023-12-14,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0
1945,2.90374667018567,0.3835804092546245,VA,2023-12-15,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0
1946,3.29143165971359,0.4007754827026615,VA,2023-12-16,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0
1947,1.71535074358005,0.394196745987216,VA,2023-12-17,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0
1948,4.222519160937,0.435970626001022,VA,2023-12-18,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
1949,2.72605037145577,0.3916940342526895,VA,2023-12-19,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
1950,3.36900493783086,0.36474266907388597,VA,2023-12-20,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0
1951,4.01790832213081,0.3870003010086645,VA,2023-12-21,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
1952,6.70279876068246,0.3490923852277675,VA,2023-12-22,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
1953,1.89608875174226,0.3449507050354165,VA,2023-12-23,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0
1954,3.50742255951851,0.556297210586795,VA,2023-12-24,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
1955,1.55313116665492,0.4611541571282515,VA,2023-12-25,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1
1956,2.77428164494267,0.3188649081171455,VA,2023-12-26,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0
1957,4.81041489682566,0.382072048867265,VA,2023-12-27,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0
1958,4.23934179752902,0.3307945404203035,VA,2023-12-28,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1959,2.29195501715559,0.1584403499099675,VA,2023-12-29,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0
1960,1.22286064618652,0.2436234549592995,VA,2023-12-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1961,0.426199582779168,0.166460533765659,VA,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1962,2.63631923094609,0.583463992440115,VA,2024-01-01,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0
1963,1.72087546794174,0.244992972027482,VA,2024-01-02,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
1964,7.70420569748443,0.4149260133021595,VA,2024-01-03,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0
1965,1.35615190904665,0.1868598470422045,VA,2024-01-04,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
1966,1.1652645051483,0.130607584605899,VA,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
1967,0.132415199492478,0.02877562362388705,VA,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1968,0.0381474066830532,0.0269935454407338,VA,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1969,1.31066673533388,0.247891043732328,VA,2024-01-08,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0
1970,1.87549822565567,0.22351789576137,VA,2024-01-09,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1
1971,1.53150405497142,0.125505799570941,VA,2024-01-10,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1
1972,5.08883669608033,0.419406088924495,VA,2024-01-11,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1973,1.1090459903331,0.1740022729767525,VA,2024-01-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0
1974,1.62295617540589,0.328231026968315,VA,2024-01-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
1975,1.6780957645933,0.3880067751968995,VT,2023-12-03,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1
1976,1.08744061848605,0.3888296044727475,VT,2023-12-04,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0
1977,1.38158550291963,0.4051386583199845,VT,2023-12-05,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0
1978,1.83880956539282,0.398647994018653,VT,2023-12-06,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0
1979,1.35783884865806,0.3085768286016835,VT,2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0
1980,2.30402128968025,0.4109901492845455,VT,2023-12-08,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0
1981,1.35850101308537,0.3995122675833175,VT,2023-12-09,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0
1982,1.23304491185583,0.37797910902753,VT,2023-12-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
1983,1.16611307604758,0.3489964223366855,VT,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1984,0.891742156866987,0.3648139622079305,VT,2023-12-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
1985,2.84235519468226,0.362480593263617,VT,2023-12-13,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0
1986,0.69642403833469,0.338104909202499,VT,2023-12-14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1987,2.80376643202196,0.3869622437421195,VT,2023-12-15,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
1988,1.37621502850037,0.4377850291026845,VT,2023-12-16,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
1989,0.80452541596521,0.3452241271353045,VT,2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
1990,1.08458392919276,0.2720637685901605,VT,2023-12-18,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0
1991,1.0577154531206,0.4013242319893835,VT,2023-12-19,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0
1992,1.30059967133889,0.3458956438828715,VT,2023-12-20,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0
1993,0.862247510559926,0.304332817804311,VT,2023-12-21,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
1994,0.832616207434924,0.2972389273520675,VT,2023-12-22,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
1995,1.43021764491915,0.100719254961251,VT,2023-12-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0
1996,1.87032512894796,0.318477941500477,VT,2023-12-24,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0
1997,0.870288490659644,0.25404672994307,VT,2023-12-25,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
1998,0.408155432303768,0.196047541331024,VT,2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1999,1.02891571581218,0.72897910843792,VT,2023-12-27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
2000,0.53148199899039394,0.327737751418857,VT,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2001,0.0840253007145506,0.0569289291214855,VT,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2002,0.887778658942573,0.62732610754916,VT,2023-12-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2003,NA,NA,VT,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,NA,NA,VT,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,NA,NA,VT,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,2.54616609379795,0.4233625838929295,VT,2024-01-03,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
2007,0.868866990304843,0.200568297061776,VT,2024-01-04,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2008,1.62879126110522,0.318871856653813,VT,2024-01-05,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0
2009,0.854109445862849,0.2131527213995995,VT,2024-01-06,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2010,0.377786237294586,0.0269935454407338,VT,2024-01-07,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2011,0.832931602112706,0.1378204035816,VT,2024-01-08,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
2012,2.63518586046869,0.356818967550635,VT,2024-01-09,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0
2013,1.21184100724036,0.3300097423414895,VT,2024-01-10,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0
2014,0.0990777396536616,0.02262438493288185,VT,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,1.21040191084341,0.156876814322784,VT,2024-01-12,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1
2016,1.32788412953652,0.3379774130986045,VT,2024-01-13,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
2017,1.01056360551877,0.386756831193985,WA,2023-12-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
2018,1.74162932684295,0.336668106615349,WA,2023-12-04,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0
2019,1.8164742449406,0.364025546188865,WA,2023-12-05,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0
2020,12.3509299213014,0.3012149952917245,WA,2023-12-06,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
2021,2.43691955343769,0.3887957122348135,WA,2023-12-07,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
2022,1.67365861138522,0.402527140392764,WA,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0
2023,1.86651092742232,0.3310946608218375,WA,2023-12-09,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0
2024,5.27290469096054,0.571152949240775,WA,2023-12-10,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
2025,1.04958733585803,0.3577421062332295,WA,2023-12-11,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0
2026,1.94807639321402,0.463130822889774,WA,2023-12-12,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
2027,1.53087062009242,0.3758452241670155,WA,2023-12-13,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
2028,2.28463489535309,0.419371289906511,WA,2023-12-14,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0
2029,0.875958728244051,0.305706302587651,WA,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
2030,1.3694063298409,0.323345995693918,WA,2023-12-16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
2031,2.30843550700675,0.405718790827668,WA,2023-12-17,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
2032,0.752483944900444,0.2936432472696255,WA,2023-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
2033,1.52225394475189,0.3172362244646865,WA,2023-12-19,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0
2034,3.10948565088653,0.396866993074788,WA,2023-12-20,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0
2035,1.36009988003163,0.362357245689268,WA,2023-12-21,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1
2036,0.667208728594861,0.2338030945179455,WA,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2037,1.47945028095159,0.355851532657997,WA,2023-12-23,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0
2038,1.10418634445816,0.3642555592527745,WA,2023-12-24,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0
2039,0.696511921039695,0.2132917465479435,WA,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2040,0.800307274883431,0.235854046360883,WA,2023-12-26,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0
2041,1.73985863325282,0.352693810525116,WA,2023-12-27,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1
2042,1.75845018610654,0.1686856966618665,WA,2023-12-28,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
2043,1.10450145239823,0.2034876434159095,WA,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
2044,1.59436036586549,0.099734960238102,WA,2023-12-30,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
2045,0.752495978515861,0.179717456418957,WA,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2046,1.9062807087455,0.3296488002091525,WA,2024-01-01,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1
2047,5.23537222574387,0.351937925070051,WA,2024-01-02,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0
2048,2.85841481506837,0.2697304976784185,WA,2024-01-03,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2049,4.4532900306282,0.3406102100597215,WA,2024-01-04,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
2050,1.74415405839594,0.19185684627101,WA,2024-01-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
2051,2.53938551323819,0.270389486719962,WA,2024-01-06,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0
2052,0.493738044696153,0.169212770941385,WA,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2053,5.509255266223,0.456708117085666,WA,2024-01-08,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2054,1.31661325940538,0.163317221645443,WA,2024-01-09,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0
2055,1.65983504527591,0.20373411263699,WA,2024-01-10,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0
2056,2.44713946297177,0.2105668541090525,WA,2024-01-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
2057,4.65572666651025,0.292310125416964,WA,2024-01-12,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2058,0.950716543999314,0.1792372376299335,WA,2024-01-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
2059,NA,NA,WI,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2060,1.6431397673666,0.574722516538255,WI,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0
2061,0.795558109399997,0.224522003963529,WI,2023-12-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
2062,0.492390130041424,0.3378286314308275,WI,2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2063,0.771356343929257,0.347084387239202,WI,2023-12-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
2064,0.439130352311503,0.3056973938889825,WI,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2065,NA,NA,WI,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2066,NA,NA,WI,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2067,0.949438285580094,0.2925351383789565,WI,2023-12-11,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
2068,0.809560926413854,0.4120038426418885,WI,2023-12-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2069,1.95698535193093,0.53178860221162,WI,2023-12-13,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0
