...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI,X24A_95_CI
1800,NA,NA,SD,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,0.748536577501671,0.516167920877825,SD,2024-06-04,1,0,1,1,1,1,1,0,0,1,1,1
1803,NA,NA,SD,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,NA,NA,TN,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808,0.11928280448091,0.082424143912313,TN,2024-04-29,1,1,1,1,1,1,1,1,1,0,1,0
1809,0.12870044856769,0.089127810561811,TN,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
1810,NA,NA,TN,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1811,0.425315936898823,0.103760112094526,TN,2024-05-02,1,1,1,1,1,1,1,1,1,0,1,0
1812,0.164660462907857,0.111698417271235,TN,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
1813,NA,NA,TN,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1814,NA,NA,TN,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,0.562190874821691,0.4126498415316645,TN,2024-05-06,1,1,1,1,1,1,0,1,0,1,1,1
1816,0.213629403544058,0.1475928763547885,TN,2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1
1817,0.804770508987435,0.399354917272857,TN,2024-05-08,1,0,1,1,1,1,0,0,1,1,1,1
1818,NA,NA,TN,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1819,0.49306093390157,0.356968431206172,TN,2024-05-10,1,1,1,1,1,1,0,1,1,1,1,0
1820,NA,NA,TN,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,NA,NA,TN,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,NA,NA,TN,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1823,NA,NA,TN,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1824,NA,NA,TN,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1825,NA,NA,TN,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1826,0.65203256625015,0.3726148550358995,TN,2024-05-17,1,0,1,1,1,1,1,0,1,1,1,0
1827,1.60075221221646,0.473653992848851,TN,2024-05-18,0,0,1,1,1,1,1,0,1,1,1,0
1828,NA,NA,TN,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829,0.352967623173928,0.2518473348669615,TN,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1
1830,0.454845022622938,0.3127497266076405,TN,2024-05-21,1,1,1,1,1,1,0,1,1,1,1,0
1831,0.815905156124793,0.2381741634285705,TN,2024-05-22,0,1,1,1,1,1,0,1,1,1,1,0
1832,0.325505222140995,0.2323199361125145,TN,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1
1833,0.495106438232061,0.3508710939736065,TN,2024-05-24,1,1,1,1,1,1,1,1,0,1,1,0
1834,0.784511115785961,0.54159293705587,TN,2024-05-25,1,0,1,1,1,1,1,0,1,1,1,0
1835,1.21701656221791,0.375687609043376,TN,2024-05-26,1,1,1,1,1,0,0,1,1,1,1,0
1836,NA,NA,TN,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1837,1.42353924532069,0.44374123236196,TN,2024-05-28,0,1,1,1,1,0,0,0,1,0,1,0
1838,0.58997257699511,0.411402325810654,TN,2024-05-29,1,1,1,1,1,0,0,1,1,1,1,0
1839,NA,NA,TN,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1840,NA,NA,TN,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1841,0.781052151060373,0.208047979380607,TN,2024-06-01,0,1,1,1,1,1,0,1,1,1,1,0
1842,NA,NA,TN,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843,NA,NA,TN,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1844,0.608990767833223,0.3428137740758085,TN,2024-06-04,1,1,1,1,1,1,0,1,1,0,1,0
1845,0.700317071041834,0.48480806311672,TN,2024-06-05,1,1,1,1,1,0,1,1,1,0,1,0
1846,NA,NA,TN,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1847,0.726741283758843,0.50286114570122,TN,2024-06-07,1,1,1,1,1,0,1,1,1,0,1,0
1848,0.34506566250937,0.220244391287328,TN,2024-06-08,1,1,1,1,1,1,1,1,1,1,1,1
1849,NA,NA,TX,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,NA,NA,TX,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,NA,NA,TX,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,0.142300473701453,0.096237805170878,TX,2024-05-01,1,1,1,1,1,1,0,1,1,1,1,0
1853,0.14906881495672,0.103760112094526,TX,2024-05-02,1,1,1,1,1,1,0,1,1,1,1,0
1854,0.969923338546404,0.682908953131195,TX,2024-05-03,1,0,1,1,1,1,1,0,1,1,1,0
1855,NA,NA,TX,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,0.947386417066578,0.66579208229916,TX,2024-05-05,1,0,1,1,1,1,0,0,1,1,1,1
1857,0.197761319266732,0.1380071117869315,TX,2024-05-06,1,1,1,1,1,1,1,1,1,1,1,1
1858,NA,NA,TX,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,0.231017399706878,0.15757155372855,TX,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
1860,NA,NA,TX,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861,NA,NA,TX,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1862,NA,NA,TX,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863,NA,NA,TX,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864,NA,NA,TX,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865,0.832797868102982,0.59636348115137,TX,2024-05-14,1,1,1,0,1,1,1,1,1,1,1,1
1866,NA,NA,TX,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867,NA,NA,TX,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868,NA,NA,TX,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1869,NA,NA,TX,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1870,NA,NA,TX,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,0.80101927312226,0.56289511419047,TX,2024-05-20,1,0,1,1,1,1,1,0,0,1,1,1
1872,1.88079804589364,0.3981944692668745,TX,2024-05-21,0,1,1,1,0,0,0,1,0,0,0,0
1873,NA,NA,TX,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1874,NA,NA,TX,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875,NA,NA,TX,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1876,NA,NA,TX,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,NA,NA,TX,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,NA,NA,TX,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1879,NA,NA,TX,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1880,0.811340279931494,0.439055819622898,TX,2024-05-29,1,1,1,1,1,1,1,1,1,1,1,1
1881,NA,NA,TX,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1882,0.626388915650252,0.433922003662049,TX,2024-05-31,1,1,1,1,1,0,1,1,1,1,1,1
1883,NA,NA,TX,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,NA,NA,TX,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,0.679198464342071,0.465428266064057,TX,2024-06-03,1,1,1,1,1,0,1,0,1,1,1,0
1886,NA,NA,TX,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,0.328806166347044,0.2121219385648185,TX,2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1
1888,NA,NA,TX,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,NA,NA,TX,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,NA,NA,TX,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,0.105156168641677,0.0761187631299405,UT,2024-04-28,1,1,1,1,1,1,0,1,1,1,1,0
1892,0.125312544417075,0.082424143912313,UT,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
1893,0.129000629538831,0.089127810561811,UT,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
1894,NA,NA,UT,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,NA,NA,UT,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,NA,NA,UT,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,NA,NA,UT,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,NA,NA,UT,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,NA,NA,UT,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,0.608364627225237,0.15757155372855,UT,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
1902,0.814749433087292,0.400601800021608,UT,2024-05-09,1,0,1,1,1,1,0,1,1,1,1,0
1903,NA,NA,UT,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,NA,NA,UT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,0.8624857321743,0.61417199228219,UT,2024-05-12,1,1,1,0,1,1,1,1,1,0,1,0
1906,0.811137876401437,0.409001543507959,UT,2024-05-13,1,1,1,0,1,1,1,1,1,1,1,1
1907,0.804968082020142,0.4105296726806505,UT,2024-05-14,1,1,1,0,1,1,1,1,1,0,1,0
1908,0.35391029551505,0.2368621876193925,UT,2024-05-15,1,1,1,1,1,1,1,0,1,1,1,0
1909,0.285911426203002,0.2680724153412305,UT,2024-05-16,1,1,1,1,1,1,0,1,1,0,1,0
1910,0.385309103431411,0.2772089824746755,UT,2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1
1911,0.815949380261567,0.57327702513033,UT,2024-05-18,1,0,1,1,1,1,0,0,1,1,1,1
1912,NA,NA,UT,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,0.857028567219603,0.431419449082464,UT,2024-05-20,1,0,1,1,1,1,0,0,1,1,1,0
1914,NA,NA,UT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,UT,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,0.890140392401433,0.443796279361607,UT,2024-05-23,1,0,1,1,1,1,1,1,0,1,1,0
1917,0.311253555670868,0.2271189881187685,UT,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1
1918,NA,NA,UT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,0.673674899702348,0.4926027270674265,UT,2024-05-26,1,1,1,0,1,1,0,1,1,0,1,1
1920,0.940041361396848,0.3303402323352135,UT,2024-05-27,1,1,1,1,1,0,0,1,1,1,1,0
1921,NA,NA,UT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,NA,NA,UT,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,0.775178020795199,0.2092254236942975,UT,2024-05-30,0,1,1,1,1,1,0,1,0,1,1,1
1924,NA,NA,UT,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,0.313546533305914,0.208047979380607,UT,2024-06-01,1,1,1,1,1,1,0,1,1,0,1,1
1926,NA,NA,UT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,2.15254577506246,0.4547961224480155,UT,2024-06-03,0,1,1,1,1,0,0,1,0,1,1,0
1928,0.792740042700177,0.59641987309302,UT,2024-06-04,1,1,0,1,1,1,0,1,0,1,1,1
1929,NA,NA,UT,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,UT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,0.899941800658527,0.64232000400126,UT,2024-06-07,1,1,1,1,0,1,0,1,1,1,0,1
1932,NA,NA,UT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,0.581491967176584,0.0761187631299405,VA,2024-04-28,1,1,1,1,1,1,0,1,1,1,1,0
1934,1.23052364778451,0.082424143912313,VA,2024-04-29,0,1,1,1,1,0,0,1,1,0,1,0
1935,0.668050919670754,0.2133720219859135,VA,2024-04-30,1,1,1,1,1,1,1,0,1,1,1,0
1936,2.55331872331429,0.341030715785743,VA,2024-05-01,0,1,1,1,1,0,0,0,1,1,1,0
1937,0.520612281949968,0.251290247567968,VA,2024-05-02,1,1,1,1,1,1,0,1,1,1,1,0
1938,1.73225977807445,0.345463959155289,VA,2024-05-03,0,1,1,0,1,1,0,1,1,0,1,0
1939,0.289530483766563,0.2274558582092495,VA,2024-05-04,1,1,1,1,1,1,0,1,1,1,1,0
1940,0.875680919707675,0.1288249386440295,VA,2024-05-05,1,1,1,1,1,0,1,1,1,1,1,1
1941,0.568376573598834,0.275328476659298,VA,2024-05-06,1,1,1,1,1,1,0,1,1,1,1,0
1942,0.907472696507614,0.299172621688309,VA,2024-05-07,1,1,1,1,0,1,0,1,1,1,0,1
1943,1.3715390103653,0.3274729020074385,VA,2024-05-08,0,1,1,1,1,1,0,1,1,1,1,0
1944,0.75384982854453,0.2691354613955105,VA,2024-05-09,1,1,1,1,1,1,0,0,1,0,1,1
1945,2.77490655298329,0.446629522321944,VA,2024-05-10,1,0,1,1,1,0,0,0,1,1,1,0
1946,2.40356795040694,0.4536884226007055,VA,2024-05-11,0,0,1,1,1,0,1,0,1,1,1,0
1947,1.74290191189664,0.61417199228219,VA,2024-05-12,1,1,1,0,1,1,0,1,1,0,1,0
1948,2.23665486699116,0.277973656873688,VA,2024-05-13,0,1,1,1,1,0,0,0,1,1,1,0
1949,1.10812069493573,0.335096973486181,VA,2024-05-14,1,1,1,0,1,1,1,0,1,1,1,0
1950,3.21838089456323,0.432219021632468,VA,2024-05-15,1,1,1,0,0,0,0,0,1,0,0,0
1951,1.44873906709416,0.2492266999793845,VA,2024-05-16,0,1,1,1,1,0,1,0,1,1,1,0
1952,1.0567880550931,0.3340378282544625,VA,2024-05-17,1,1,1,1,0,1,0,1,1,1,0,0
1953,2.14558151513255,0.55867319397757,VA,2024-05-18,0,1,0,1,0,1,0,0,0,0,0,1
1954,2.28874942846036,0.282568980260169,VA,2024-05-19,0,1,1,1,1,0,1,0,1,1,1,0
1955,2.5057899991395,0.4577145821040655,VA,2024-05-20,0,0,1,1,1,1,0,0,1,1,1,1
1956,3.69328008416934,0.3127497266076405,VA,2024-05-21,0,1,1,1,1,0,0,1,1,0,1,0
1957,1.35893703036236,0.41610532200175,VA,2024-05-22,0,1,1,0,1,1,0,0,0,0,1,1
1958,0.833881467964767,0.320466996947373,VA,2024-05-23,1,1,1,1,1,1,1,0,0,0,1,0
1959,2.86962700274205,0.448107470601626,VA,2024-05-24,0,0,1,1,1,0,0,0,0,1,1,1
1960,3.91236914231325,0.39343299762983,VA,2024-05-25,0,0,1,1,1,0,0,0,1,0,1,0
1961,2.13497588234441,0.424518285394553,VA,2024-05-26,1,1,1,1,0,1,0,0,0,0,0,0
1962,2.12597095924393,0.2843556501446775,VA,2024-05-27,0,1,1,0,1,0,0,0,0,0,1,0
1963,2.61310083414821,0.429598873937391,VA,2024-05-28,0,0,1,1,1,0,0,0,0,1,1,0
1964,2.70110635046797,0.3862206501274905,VA,2024-05-29,1,1,1,0,0,0,0,0,0,0,0,0
1965,1.35448173093971,0.379644787988318,VA,2024-05-30,1,1,1,1,1,1,0,0,0,0,1,0
1966,4.30154942204196,0.400170017575104,VA,2024-05-31,0,1,1,1,1,0,0,1,0,0,1,0
1967,3.16634132689342,0.483205827064972,VA,2024-06-01,0,0,1,1,1,0,0,0,0,0,1,0
1968,4.25876140737079,0.49162783808485,VA,2024-06-02,0,1,1,1,0,0,0,1,0,0,0,0
1969,6.20085000977593,0.420514593475304,VA,2024-06-03,0,0,1,0,1,0,0,0,0,0,1,0
1970,6.99289973604776,0.472617136644892,VA,2024-06-04,0,0,1,0,1,0,0,0,0,0,1,0
1971,9.38105431093706,0.44434253049984,VA,2024-06-05,0,1,1,0,1,0,0,0,0,0,1,0
1972,4.0320176918034,0.4185198527507955,VA,2024-06-06,0,1,1,1,1,0,1,0,1,0,1,0
1973,3.5934438355482,0.4006609153643385,VA,2024-06-07,1,1,1,0,1,0,0,1,1,0,1,0
1974,1.07645014629188,0.51138058398507,VA,2024-06-08,1,0,1,1,1,0,0,0,1,0,1,0
1975,1.03832095726506,0.726768522465935,VT,2024-04-28,1,0,1,1,1,1,1,0,1,1,1,0
1976,0.114839430321494,0.082424143912313,VT,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
1977,0.669309385298437,0.089127810561811,VT,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
1978,0.132904056959318,0.096237805170878,VT,2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1
1979,0.661861309169403,0.4725854507781315,VT,2024-05-02,1,1,1,1,1,1,0,1,1,1,1,0
1980,NA,NA,VT,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,NA,NA,VT,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,0.829183118571923,0.3973085104715955,VT,2024-05-05,1,0,1,1,1,1,0,0,0,1,1,0
1983,0.548640315388112,0.1380071117869315,VT,2024-05-06,1,1,1,1,1,1,1,1,1,0,1,0
1984,0.222773934712292,0.1475928763547885,VT,2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1
1985,NA,NA,VT,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,NA,VT,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,0.734744259759673,0.389265817561082,VT,2024-05-10,1,1,1,0,1,1,0,1,1,0,1,1
1988,0.282816959501045,0.1897101224676595,VT,2024-05-11,1,1,1,1,1,1,1,1,1,1,1,1
1989,0.821762029518115,0.4060375807185885,VT,2024-05-12,1,0,1,1,1,1,1,0,1,0,1,0
1990,NA,NA,VT,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,0.331470219391556,0.2246958642099325,VT,2024-05-14,1,1,1,1,1,1,0,1,1,1,1,0
1992,0.977541756404216,0.2972289681194175,VT,2024-05-15,0,1,1,1,1,1,0,1,1,1,1,0
1993,NA,NA,VT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,0.767500118094697,0.3487633868955935,VT,2024-05-17,1,1,1,1,1,1,0,0,0,1,1,0
1995,0.36767885248114,0.268118806688822,VT,2024-05-18,1,1,1,1,1,1,0,1,1,1,1,0
1996,0.36101432864056,0.2596614447227785,VT,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1
1997,NA,NA,VT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,0.706676023609578,0.290061016966353,VT,2024-05-21,1,1,1,1,1,1,0,1,1,1,1,0
1999,NA,NA,VT,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,0.500029428780525,0.3382496146234815,VT,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1
2001,NA,NA,VT,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,NA,NA,VT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,0.432652690377922,0.297171999983217,VT,2024-05-26,1,1,1,1,1,1,0,0,1,0,1,0
2004,NA,NA,VT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,0.578974308825087,0.399733994848857,VT,2024-05-28,1,1,1,1,1,0,1,1,1,1,1,1
2006,1.29678234091771,0.411402325810654,VT,2024-05-29,1,1,1,1,1,0,0,1,1,1,1,0
2007,NA,NA,VT,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,0.763699553438964,0.2083545767771775,VT,2024-05-31,0,1,1,1,1,1,0,1,1,0,1,1
2009,0.309983040394451,0.208047979380607,VT,2024-06-01,1,1,1,1,1,1,0,1,1,1,1,0
2010,0.660392464532651,0.455244693146938,VT,2024-06-02,1,1,1,1,1,0,0,1,1,1,1,0
2011,NA,NA,VT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,0.90008831318307,0.64217794171632,VT,2024-06-04,1,1,1,1,0,1,1,1,0,1,0,1
2013,0.329873826882685,0.2121219385648185,VT,2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1
2014,NA,NA,VT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,0.501440771520972,0.387286086429119,VT,2024-06-07,1,1,1,1,1,1,1,1,1,1,1,1
2016,0.836729542803436,0.220244391287328,VT,2024-06-08,0,1,1,1,1,1,0,1,1,0,1,1
2017,1.14525353338216,0.381365505058888,WA,2024-04-28,0,1,1,1,1,0,0,1,1,1,1,0
2018,1.01760159761889,0.2494130903863795,WA,2024-04-29,1,1,0,1,1,1,1,0,0,1,1,0
2019,1.74031879232479,0.3561522547282455,WA,2024-04-30,1,1,0,1,1,1,0,1,0,1,1,0
2020,0.855906444873288,0.264095801021071,WA,2024-05-01,1,1,1,1,1,1,0,0,1,1,1,1
2021,0.421748624772292,0.103760112094526,WA,2024-05-02,1,1,1,1,1,1,0,1,1,1,1,0
2022,1.51227720941501,0.111698417271235,WA,2024-05-03,0,1,1,1,1,0,0,1,1,1,1,0
2023,0.891895427541888,0.334857834273799,WA,2024-05-04,0,1,1,1,1,1,0,1,1,1,1,0
2024,0.309951076962463,0.2780841012736685,WA,2024-05-05,1,1,1,1,1,1,0,1,1,1,1,0
2025,0.560132653383519,0.1380071117869315,WA,2024-05-06,1,1,1,1,1,1,1,1,0,1,1,0
2026,0.80823271299138,0.1977189663872845,WA,2024-05-07,1,1,1,1,1,1,1,0,0,1,1,0
2027,1.39723599720348,0.350985288236379,WA,2024-05-08,1,1,1,1,0,1,0,0,0,1,0,0
2028,1.8452237046381,0.3629945638087685,WA,2024-05-09,1,1,1,1,0,1,1,1,1,1,0,0
2029,2.09058057724712,0.1786488704650755,WA,2024-05-10,0,1,1,1,1,0,1,1,1,0,1,0
2030,1.66524363498188,0.1897101224676595,WA,2024-05-11,0,1,1,1,1,0,0,1,1,1,1,0
2031,0.295857012636445,0.201089661284287,WA,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1
2032,1.78752954122453,0.212761227181156,WA,2024-05-13,0,1,1,1,1,0,0,0,1,1,1,0
2033,3.05617898503627,0.457233237502095,WA,2024-05-14,0,0,1,0,1,1,0,0,1,0,1,1
2034,NA,NA,WA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2035,1.45123388355235,0.30059148981705,WA,2024-05-16,1,1,1,1,1,0,1,0,0,0,1,0
2036,NA,NA,WA,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2037,1.1523202763983,0.3740309605673705,WA,2024-05-18,0,0,1,1,1,1,0,1,1,1,1,0
2038,0.648944090985836,0.3715869208785515,WA,2024-05-19,1,0,1,1,1,1,0,0,1,0,1,0
2039,0.671624071954867,0.2839116342719595,WA,2024-05-20,1,1,1,1,1,1,0,0,1,1,1,0
2040,2.70861714189834,0.316491960983416,WA,2024-05-21,1,1,1,0,1,0,0,1,0,0,1,0
2041,2.39476265115687,0.325530622770471,WA,2024-05-22,0,1,1,1,1,0,0,0,1,0,1,0
2042,3.4390090106881,0.4564882359774465,WA,2024-05-23,0,0,1,1,0,0,0,0,1,0,0,0
2043,1.22203104269287,0.3556736896254955,WA,2024-05-24,1,1,1,1,1,1,0,0,0,1,1,0
2044,0.930007717851694,0.371978869582165,WA,2024-05-25,1,1,1,1,1,1,1,0,1,1,1,0
2045,NA,NA,WA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2046,3.45970884180219,0.387820960073383,WA,2024-05-27,0,1,1,1,1,0,1,0,1,0,1,0
2047,4.60578232147181,0.375440483057315,WA,2024-05-28,0,0,1,1,1,0,0,0,0,0,1,0
2048,2.12459944472061,0.3686895459838785,WA,2024-05-29,1,1,1,1,1,0,1,0,1,1,1,0
2049,2.1737495333895,0.407831209736096,WA,2024-05-30,0,1,1,1,1,0,0,0,1,0,1,0
2050,1.61272669290674,0.4057855787720645,WA,2024-05-31,1,0,1,0,1,1,1,0,0,0,1,0
2051,0.638853977836709,0.4447395117793635,WA,2024-06-01,1,1,1,1,1,0,1,1,1,1,1,1
2052,NA,NA,WA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2053,5.70476151864268,0.4770700718550535,WA,2024-06-03,0,1,1,0,1,0,0,0,0,0,1,0
2054,2.11270286018337,0.495725907346731,WA,2024-06-04,0,0,1,1,1,0,0,0,1,0,1,0
2055,3.12375454028824,0.4663163741766775,WA,2024-06-05,0,1,1,1,1,0,0,0,0,0,1,0
2056,4.7903068327343,0.511593504997415,WA,2024-06-06,0,0,1,0,1,0,0,1,1,0,1,0
