"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"1590",NA,NA,"OR",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591",0.781196920530936,1.06213102658665,"OR",2024-05-20,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"1592",0.934729782239852,0.92345294829643,"OR",2024-05-21,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"1593",NA,NA,"OR",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594",NA,NA,"OR",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595",NA,NA,"OR",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596",0.593403730036755,0.631351645861039,"OR",2024-05-25,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1597",0.0416372756422714,0.0645810842610228,"PA",2024-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1598",0.959356631845367,1.32823364216614,"PA",2024-04-15,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"1599",NA,NA,"PA",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600",0.304089257110676,0.322388412775496,"PA",2024-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1601",0.323751251157132,0.38021319797597,"PA",2024-04-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1602",0.0678451985188963,0.1027705629457,"PA",2024-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1603",NA,NA,"PA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604",NA,NA,"PA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605",2.13451758598605,1.51706957953724,"PA",2024-04-22,1,1,1,1,0,1,0,1,1,1,1,0,1,0
"1606",0.326028496880609,0.457374919179859,"PA",2024-04-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1607",0.508660503388287,0.307257672802759,"PA",2024-04-24,1,1,1,1,1,1,1,0,1,0,1,1,1,0
"1608",NA,NA,"PA",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609",0.359666917561128,0.18844858324521,"PA",2024-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1610",NA,NA,"PA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611",NA,NA,"PA",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612",0.152550099628125,0.239141723826105,"PA",2024-04-29,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1613",0.732929242838715,0.594285881287069,"PA",2024-04-30,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"1614",0.858304703868119,0.277901089628469,"PA",2024-05-01,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"1615",0.306446173012389,0.459355498991054,"PA",2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1616",0.569999766131735,0.749118714233112,"PA",2024-05-03,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1617",0.220253820282113,0.34325512320392,"PA",2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1618",NA,NA,"PA",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619",0.373637736307884,0.480721588899782,"PA",2024-05-06,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"1620",0.394458543924099,0.488213129828908,"PA",2024-05-07,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"1621",0.716168262286218,0.693505350301288,"PA",2024-05-08,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"1622",0.444306076891004,0.579767276449815,"PA",2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1623",NA,NA,"PA",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624",NA,NA,"PA",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625",0.36795243209214,0.550540365647205,"PA",2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1626",2.0905720647633,0.578384507197284,"PA",2024-05-13,0,1,1,1,1,1,0,1,0,1,0,1,1,0
"1627",0.407696033409055,0.60631743502261,"PA",2024-05-14,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1628",0.999205860366931,0.634227376746038,"PA",2024-05-15,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"1629",0.881493014730642,0.441257797374916,"PA",2024-05-16,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"1630",NA,NA,"PA",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631",NA,NA,"PA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632",NA,NA,"PA",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633",1.86511548542599,0.859727690711529,"PA",2024-05-20,0,1,1,1,1,1,0,0,1,0,0,1,1,0
"1634",1.07288342926272,1.0846666464882,"PA",2024-05-21,1,0,1,0,1,1,1,1,0,1,1,1,1,0
"1635",2.06315442782448,0.921367110915544,"PA",2024-05-22,0,1,1,1,1,1,0,0,1,0,0,1,1,0
"1636",0.880744125459108,0.968349293710421,"PA",2024-05-23,1,1,1,0,1,1,1,0,0,1,0,1,1,0
"1637",NA,NA,"PA",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638",NA,NA,"PA",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639",NA,NA,"PR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",0.777510386359112,0.0709748955062381,"PR",2024-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1641",0.457231700559174,0.485089171964362,"PR",2024-04-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1642",0.181545462868006,0.0855476089871387,"PR",2024-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1643",0.364789243814305,0.0938073716297362,"PR",2024-04-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1644",0.0678887987227114,0.1027705629457,"PR",2024-04-19,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1645",NA,NA,"PR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646",NA,NA,"PR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",NA,NA,"PR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",NA,NA,"PR",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",NA,NA,"PR",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",0.879748724388995,0.1735102246415,"PR",2024-04-25,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"1651",0.399749591598955,0.583645221250246,"PR",2024-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1652",NA,NA,"PR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",NA,NA,"PR",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",0.345811188481339,0.558734122587269,"PR",2024-04-29,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1655",0.823932686813216,0.258026919152923,"PR",2024-04-30,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1656",2.03140413102111,0.277901089628469,"PR",2024-05-01,0,1,1,1,1,1,0,0,1,0,1,1,1,0
"1657",0.580861957585868,0.539658917481822,"PR",2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1658",NA,NA,"PR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",NA,NA,"PR",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",NA,NA,"PR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",1.40538078555922,0.435976373025731,"PR",2024-05-06,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1662",1.10385615681835,0.631881738816471,"PR",2024-05-07,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"1663",0.725429404211887,0.442205033030679,"PR",2024-05-08,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"1664",1.36113248842222,0.651954106095868,"PR",2024-05-09,0,0,1,1,1,1,0,0,0,1,1,1,1,0
"1665",1.51325874386425,0.703221259470208,"PR",2024-05-10,0,1,1,1,0,1,0,0,1,1,1,0,1,0
"1666",0.346431198801395,0.5228953633179,"PR",2024-05-11,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1667",NA,NA,"PR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",2.39522493699781,0.552369496240429,"PR",2024-05-13,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"1669",0.953693610108398,0.539817920412583,"PR",2024-05-14,1,1,1,1,1,1,1,0,1,1,1,0,1,0
"1670",0.991748401722638,0.634227376746038,"PR",2024-05-15,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"1671",3.10817814055388,0.789231325395967,"PR",2024-05-16,0,0,1,1,1,1,0,0,0,0,1,1,1,0
"1672",1.73512023847953,0.689533915938527,"PR",2024-05-17,0,1,1,1,1,1,0,1,1,1,0,0,1,0
"1673",1.76611876542274,0.716714564684977,"PR",2024-05-18,0,1,1,1,1,1,0,0,0,1,1,1,1,0
"1674",0.509289755837374,0.743443466403127,"PR",2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1675",4.97376372203947,0.728099867334832,"PR",2024-05-20,0,1,1,1,1,1,0,0,1,0,1,1,1,0
"1676",1.22426412669868,0.795174270605151,"PR",2024-05-21,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"1677",1.01903805102067,0.674146645113307,"PR",2024-05-22,1,1,1,1,1,1,0,0,1,0,0,1,1,0
"1678",1.49822384133156,0.730103533540921,"PR",2024-05-23,1,1,1,1,1,1,0,0,1,1,0,1,1,1
"1679",1.9821232184578,0.374801312540556,"PR",2024-05-24,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"1680",0.598519118385206,0.631351645861039,"PR",2024-05-25,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"1681",NA,NA,"RI",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682",NA,NA,"RI",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683",0.0485963094506253,0.0779503576636228,"RI",2024-04-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1684",NA,NA,"RI",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685",0.0616457953819169,0.0938073716297362,"RI",2024-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1686",0.210817319524435,0.1027705629457,"RI",2024-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1687",NA,NA,"RI",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688",NA,NA,"RI",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689",NA,NA,"RI",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690",1.66306273537228,1.07921347203753,"RI",2024-04-23,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"1691",0.555306341451565,0.159521301833015,"RI",2024-04-24,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1692",0.299789521465823,0.453156964765468,"RI",2024-04-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1693",0.112813654245806,0.18844858324521,"RI",2024-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1694",NA,NA,"RI",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695",NA,NA,"RI",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696",0.435258421752006,0.239141723826105,"RI",2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1697",NA,NA,"RI",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698",0.977641621187777,1.38780252222087,"RI",2024-05-01,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"1699",NA,NA,"RI",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700",0.947267255423101,1.35707282855941,"RI",2024-05-03,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"1701",NA,NA,"RI",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702",NA,NA,"RI",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703",NA,NA,"RI",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704",NA,NA,"RI",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",NA,NA,"RI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706",NA,NA,"RI",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707",0.843280033163627,1.18712332195008,"RI",2024-05-10,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"1708",NA,NA,"RI",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709",NA,NA,"RI",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710",NA,NA,"RI",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711",NA,NA,"RI",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712",0.377393453158564,0.456508997442042,"RI",2024-05-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"1713",NA,NA,"RI",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714",NA,NA,"RI",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715",0.496568777559572,0.716714564684977,"RI",2024-05-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1716",NA,NA,"RI",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717",NA,NA,"RI",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718",0.555497925355514,0.795174270605151,"RI",2024-05-21,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1719",1.2415355904098,0.820010487568324,"RI",2024-05-22,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1720",NA,NA,"RI",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721",0.780202926415015,1.02250495603874,"RI",2024-05-24,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"1722",NA,NA,"RI",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723",NA,NA,"SC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724",5.07137958301115,1.61018926710419,"SC",2024-04-15,1,0,1,1,0,1,0,1,0,1,1,0,1,0
"1725",NA,NA,"SC",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726",0.339324677978682,0.0855476089871387,"SC",2024-04-17,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1727",1.12226501153927,1.57036263464804,"SC",2024-04-18,1,1,1,1,0,1,0,1,1,1,1,0,1,0
"1728",NA,NA,"SC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729",NA,NA,"SC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",NA,NA,"SC",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",NA,NA,"SC",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732",NA,NA,"SC",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733",NA,NA,"SC",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734",NA,NA,"SC",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735",NA,NA,"SC",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736",NA,NA,"SC",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",NA,NA,"SC",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",NA,NA,"SC",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739",NA,NA,"SC",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740",3.68841980163293,0.812661994422773,"SC",2024-05-01,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"1741",NA,NA,"SC",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742",NA,NA,"SC",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743",NA,NA,"SC",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744",NA,NA,"SC",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745",4.70985835731684,0.659702452395986,"SC",2024-05-06,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"1746",NA,NA,"SC",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747",NA,NA,"SC",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748",NA,NA,"SC",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749",NA,NA,"SC",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750",NA,NA,"SC",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",NA,NA,"SC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752",0.918249148727929,1.33326229059046,"SC",2024-05-13,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"1753",0.389341973819674,0.473318405802555,"SC",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1754",NA,NA,"SC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755",NA,NA,"SC",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756",NA,NA,"SC",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757",NA,NA,"SC",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758",NA,NA,"SC",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",NA,NA,"SC",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760",NA,NA,"SC",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761",0.785764165674392,1.0416663277846,"SC",2024-05-22,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"1762",0.363105441494419,0.377895800222118,"SC",2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1763",NA,NA,"SC",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764",NA,NA,"SC",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765",NA,NA,"SD",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",1.70577732332529,1.48852016366051,"SD",2024-04-15,1,1,1,1,1,0,0,0,1,1,1,1,0,0
"1767",NA,NA,"SD",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768",1.13354722550579,1.58347073608516,"SD",2024-04-17,1,1,1,1,0,1,0,1,1,1,1,0,1,0
"1769",NA,NA,"SD",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770",NA,NA,"SD",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771",NA,NA,"SD",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",NA,NA,"SD",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",NA,NA,"SD",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774",0.0922508193518273,0.146455642751021,"SD",2024-04-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1775",0.10258169184714,0.159521301833015,"SD",2024-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1776",NA,NA,"SD",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777",NA,NA,"SD",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778",NA,NA,"SD",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",0.140765825711787,0.221252346527521,"SD",2024-04-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1780",NA,NA,"SD",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781",NA,NA,"SD",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782",1.22851248340135,1.10854307875832,"SD",2024-05-01,1,1,1,1,0,1,0,0,1,1,1,0,1,0
"1783",NA,NA,"SD",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784",0.214347088641156,0.320544819536868,"SD",2024-05-03,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1785",NA,NA,"SD",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786",NA,NA,"SD",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",NA,NA,"SD",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",NA,NA,"SD",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",NA,NA,"SD",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790",NA,NA,"SD",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791",NA,NA,"SD",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",NA,NA,"SD",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793",NA,NA,"SD",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",0.387482693101002,0.578384507197284,"SD",2024-05-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1795",NA,NA,"SD",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796",0.374365735053312,0.456508997442042,"SD",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1797",NA,NA,"SD",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",0.759970140612157,1.16729115119913,"SD",2024-05-17,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"1799",NA,NA,"SD",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",NA,NA,"SD",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801",0.536082229789735,0.76962576869071,"SD",2024-05-20,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1802",NA,NA,"SD",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803",0.872517852157075,1.2809160323093,"SD",2024-05-22,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"1804",NA,NA,"SD",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",NA,NA,"SD",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806",NA,NA,"SD",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807",0.13714653397271,0.0645810842610228,"TN",2024-04-14,1,1,1,1,1,1,1,0,1,1,1,0,1,0
"1808",0.282595309324225,0.0709748955062381,"TN",2024-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1809",0.163226635884899,0.0779503576636228,"TN",2024-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1810",0.33617204290928,0.381598613722586,"TN",2024-04-17,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1811",0.363421316998265,0.0938073716297362,"TN",2024-04-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1812",0.204038890420063,0.1027705629457,"TN",2024-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1813",0.859727676380118,1.17687607799279,"TN",2024-04-20,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"1814",0.0751358936921367,0.122969096429483,"TN",2024-04-21,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1815",0.973197602287761,0.134282852737362,"TN",2024-04-22,1,1,1,1,1,1,0,0,1,1,1,1,1,0
