...1,es_score,brier_score,location,target_date,X22D_50_CI,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23G_50_CI,other_50_CI,X23A_50_CI,X22D_95_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23G_95_CI,other_95_CI,X23A_95_CI
1535,0.138503437553181,0.101308024494615,OK,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1536,0.757241061965391,0.528967152863175,OK,2023-05-16,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
1537,0.743067629791883,0.51601185556968,OK,2023-05-17,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
1538,NA,NA,OK,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1539,NA,NA,OK,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1540,NA,NA,OK,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,NA,NA,OK,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,0.73338545703911,0.516324585251605,OK,2023-05-22,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
1543,0.224102984315606,0.1617488105891545,OK,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1544,NA,NA,OK,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1545,NA,NA,OK,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1546,NA,NA,OK,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1547,NA,NA,OK,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,NA,NA,OK,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1549,NA,NA,OK,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1550,0.90035323780377,0.645199870081165,OK,2023-05-30,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1551,NA,NA,OK,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1552,NA,NA,OK,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553,NA,NA,OK,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,NA,NA,OK,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,1.69745283730666,0.288179622424487,OR,2023-04-23,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
1556,1.1416138380703,0.0254410182136369,OR,2023-04-24,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1557,0.243218943041411,0.02719797324279005,OR,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1558,0.0395095206213402,0.02908326245811155,OR,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1559,0.149591944101488,0.0311047472639009,OR,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1560,0.154371369030814,0.0332706223566502,OR,2023-04-28,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1561,4.37874234143127,0.43120161322313,OR,2023-04-29,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0
1562,1.67765663375883,0.3334722972496245,OR,2023-04-30,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
1563,0.554323230162103,0.255164747724883,OR,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1564,0.91588146759765,0.1925325826056055,OR,2023-05-02,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
1565,0.733371385292162,0.1376488626531735,OR,2023-05-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1566,0.509654326862714,0.171692526126991,OR,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1567,0.529675525147241,0.252445370560183,OR,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1568,1.28866855824284,0.488693731311311,OR,2023-05-06,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0
1569,0.0832816365168293,0.0607593355271805,OR,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1570,1.88721090362901,0.3451814304358125,OR,2023-05-08,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
1571,0.51305478686946,0.2516778172745475,OR,2023-05-09,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1572,0.894905015662172,0.2405772498881635,OR,2023-05-10,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
1573,1.69106028282965,0.161265267304092,OR,2023-05-11,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0
1574,1.09864705076201,0.4534004629184065,OR,2023-05-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1575,1.58304407134147,0.4146355472945625,OR,2023-05-13,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0
1576,0.685343140483058,0.0952265476164145,OR,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1577,0.621685805537117,0.2178031579128505,OR,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1578,0.504605730367182,0.31833582514679,OR,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1579,0.742136516851366,0.394032245122149,OR,2023-05-17,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1580,1.10392827179769,0.455133350985496,OR,2023-05-18,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0
1581,1.30722682738551,0.615676451269225,OR,2023-05-19,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0
1582,2.00013363287526,0.59602992354959,OR,2023-05-20,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0
1583,0.551650535589196,0.3337479359615995,OR,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1584,0.725908135208697,0.342977459743573,OR,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1585,0.611882816190862,0.1617488105891545,OR,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1586,0.779646694057596,0.395389334945218,OR,2023-05-24,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
1587,0.258539791658557,0.1802277761920335,OR,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1588,1.90954403656827,0.3780817660728275,OR,2023-05-26,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0
1589,0.848598256466769,0.438826191599585,OR,2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1590,0.906861528566757,0.4137723763219935,OR,2023-05-28,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1591,0.801577247076742,0.307380957170625,OR,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1592,1.0722342954383,0.32849738246387,OR,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1593,1.07675201621197,0.530267733914465,OR,2023-05-31,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
1594,1.20209529951705,0.404971511423093,OR,2023-06-01,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
1595,NA,NA,OR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1596,2.13588478695039,0.2783715362414955,OR,2023-06-03,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
1597,2.04395440488736,0.319476487018805,PA,2023-04-23,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
1598,0.938089091335979,0.132483485470113,PA,2023-04-24,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
1599,1.08643219775804,0.224302488284988,PA,2023-04-25,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
1600,0.865576342244004,0.2260875463674135,PA,2023-04-26,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1601,1.76812369916621,0.46673119728067203,PA,2023-04-27,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0
1602,0.909197029716785,0.183194384675642,PA,2023-04-28,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1603,0.168235666796056,0.03558940640845065,PA,2023-04-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1604,0.182418424342272,0.03806992915574285,PA,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1605,1.34451766801164,0.189182152888168,PA,2023-05-01,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
1606,1.39473165527958,0.201634141133374,PA,2023-05-02,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1607,0.970454944432863,0.27284294544582,PA,2023-05-03,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1608,3.42004455097769,0.42859341569148,PA,2023-05-04,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1609,1.98152866481692,0.265817886157707,PA,2023-05-05,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1610,0.928847444434861,0.1300732051040925,PA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1611,3.54554884523246,0.488367443494397,PA,2023-05-07,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0
1612,4.52654850030019,0.4110649852435455,PA,2023-05-08,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
1613,1.2004525914248,0.2055085010572065,PA,2023-05-09,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1614,1.2514853236031,0.303837775414828,PA,2023-05-10,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0
1615,2.59105208753542,0.375028627407467,PA,2023-05-11,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0
1616,0.48714569016046,0.249276728205921,PA,2023-05-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1617,0.953504595393504,0.312270124507075,PA,2023-05-13,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1618,0.534056321183104,0.324937722608659,PA,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1619,0.533275477286179,0.256634869052262,PA,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1620,0.759922693722253,0.528967152863175,PA,2023-05-16,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
1621,0.901511495156494,0.2192763845547895,PA,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1622,2.5290128626943,0.581209554418825,PA,2023-05-18,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0
1623,1.21802845617139,0.404030919967987,PA,2023-05-19,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
1624,NA,NA,PA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1625,0.779157472486587,0.390960855818747,PA,2023-05-21,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
1626,1.42716458007838,0.490455946250241,PA,2023-05-22,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1
1627,1.52419181008639,0.2640890444846915,PA,2023-05-23,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
1628,0.614619759637906,0.4257595435143335,PA,2023-05-24,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
1629,NA,NA,PA,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1630,1.20304100642967,0.576798559075215,PA,2023-05-26,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1631,0.284976011044878,0.200017807661477,PA,2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1632,0.305094146493506,0.210384562116712,PA,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1633,0.79798319633656,0.2210514381443235,PA,2023-05-29,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1634,0.906366728411155,0.646180562184495,PA,2023-05-30,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1635,0.843319434887468,0.2432315043628315,PA,2023-05-31,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
1636,1.7555593190579,0.4003520911438785,PA,2023-06-01,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
1637,0.929902260039152,0.4516809947602555,PA,2023-06-02,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
1638,0.772986459289227,0.3908742136115575,PA,2023-06-03,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
1639,NA,NA,PR,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,NA,NA,PR,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1641,NA,NA,PR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,NA,NA,PR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1643,NA,NA,PR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,NA,NA,PR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,NA,NA,PR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,0.0549910296123932,0.04072131450555905,PR,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1648,NA,NA,PR,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,1.11092205709058,0.78314377357542,PR,2023-05-03,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
1650,NA,NA,PR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,0.0745032028185743,0.0532269280169865,PR,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1652,NA,NA,PR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,0.0922927790575228,0.0648811868773695,PR,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1655,2.05551325485269,0.748273908595795,PR,2023-05-09,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1656,NA,NA,PR,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,NA,NA,PR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,NA,NA,PR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,1.61949322709214,0.551662011582395,PR,2023-05-17,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
1664,NA,NA,PR,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,PR,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,PR,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,0.239473477551697,0.1708213624048475,PR,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1671,NA,NA,PR,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,0.339297523792048,0.232005360027282,PR,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1677,NA,NA,PR,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,0.814305201493326,0.583601689657265,PR,2023-06-01,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1679,NA,NA,PR,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,RI,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,0.120911444483783,0.0254410182136369,RI,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1683,0.997007239293298,0.4244613474367905,RI,2023-04-25,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1684,0.996181250024195,0.4230918302767155,RI,2023-04-26,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1685,0.15156558838075,0.0311047472639009,RI,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1686,0.0458369807936394,0.0332706223566502,RI,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1687,0.722701789217539,0.367838459401513,RI,2023-04-29,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
1688,NA,NA,RI,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,0.179908404520615,0.04072131450555905,RI,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1690,0.573578892518474,0.0435529592645068,RI,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1691,0.672349103927979,0.357095188910218,RI,2023-05-03,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1692,0.57207939130084,0.257676862881329,RI,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1693,0.0730883670036075,0.0532269280169865,RI,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1694,0.257881370976308,0.0568780135980415,RI,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1695,0.265031349035888,0.0607593355271805,RI,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1696,0.289855685878644,0.0648811868773695,RI,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1697,1.15934560783593,0.4677493761060795,RI,2023-05-09,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1
1698,1.43065108506228,0.073887426020635,RI,2023-05-10,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1699,NA,NA,RI,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,NA,NA,RI,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,NA,NA,RI,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,NA,NA,RI,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,0.147789135516299,0.101308024494615,RI,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1704,0.152243993088581,0.107704497430403,RI,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1705,0.787963196974273,0.551662011582395,RI,2023-05-17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1706,NA,NA,RI,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,NA,NA,RI,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,RI,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,NA,NA,RI,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,0.215997532421582,0.1530139428518765,RI,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1711,NA,NA,RI,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,0.239554950394837,0.1708213624048475,RI,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1713,NA,NA,RI,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,NA,NA,RI,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,NA,NA,RI,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,NA,NA,RI,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,NA,NA,RI,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1718,0.332333752353778,0.232005360027282,RI,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1719,NA,NA,RI,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,NA,NA,RI,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1721,NA,NA,RI,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722,NA,NA,RI,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,1.01537027464465,0.4271954623154,SC,2023-04-23,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1724,1.22529277416579,0.26292252827081253,SC,2023-04-24,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
1725,0.885301197186777,0.1596190979741235,SC,2023-04-25,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1726,0.499610419128384,0.1282432894559075,SC,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1727,0.82497830885545,0.158369380021705,SC,2023-04-27,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
1728,0.568623771358226,0.173287057249624,SC,2023-04-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1729,2.44370156594916,0.70807582405068,SC,2023-04-29,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0
1730,0.555704744002295,0.25608840523079,SC,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1731,0.17724254596139,0.04072131450555905,SC,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1732,NA,NA,SC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733,0.215060158464821,0.0465745070930207,SC,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1734,0.533401405004325,0.252956998685292,SC,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1735,0.956276557362767,0.1970395527108095,SC,2023-05-05,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1736,NA,NA,SC,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,1.07682519838344,0.75955613188252,SC,2023-05-07,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1738,1.52333286598849,0.689704207447285,SC,2023-05-08,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
1739,0.0927511680986837,0.069253829819084,SC,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1740,0.88428579615814,0.2973415903902495,SC,2023-05-10,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0
1741,0.106878652462977,0.0787919597638255,SC,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1742,0.1207227567143,0.0839771536904445,SC,2023-05-12,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1743,NA,NA,SC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,NA,NA,SC,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746,0.436777505864101,0.107704497430403,SC,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1747,NA,NA,SC,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1748,0.16819145717138,0.1214691282521255,SC,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1749,0.704802291761522,0.489999106533463,SC,2023-05-19,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
1750,NA,NA,SC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,0.548451521574237,0.1446188474778065,SC,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1752,0.876885817165604,0.415588069308107,SC,2023-05-22,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
